Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2000);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21191;Pharmacological Reviews;journal;15210081, 00316997;11.816;Q1;241;23;57;7959;1370;57;25.67;346.04;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
2;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;11.736;Q1;210;27;58;653;1393;58;20.47;24.19;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
3;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;4.695;Q1;225;144;302;3608;2739;245;8.51;25.06;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
4;21100456838;Cell Chemical Biology;journal;24519448, 24519456;4.089;Q1;190;122;353;4930;2082;324;5.57;40.41;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
5;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;3.839;Q1;66;7;41;1515;253;41;5.39;216.43;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
6;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.095;Q1;211;75;171;10888;1282;170;6.7;145.17;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
7;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.904;Q1;202;341;833;12293;4878;833;5.84;36.05;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1965-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
8;26371;Natural Product Reports;journal;02650568, 14604752;2.895;Q1;188;38;112;6619;543;112;5;174.18;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
9;82448;Mutation Research - DNA Repair;journal;09218777;2.461;Q1;75;75;201;3594;709;200;3.76;47.92;Netherlands;Western Europe;Elsevier BV;1989-2001;"Genetics (Q1); Molecular Biology (Q1); Toxicology (Q1)"
10;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;2.4;Q1;233;182;480;14983;1748;474;3.8;82.32;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
