Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;22913;Periodontology 2000;journal;09066713, 16000757;3.618;Q1;132;47;123;5018;1148;123;8.66;106.77;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
2;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.475;Q1;159;145;454;7236;2352;448;5.51;49.9;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
3;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.202;Q1;171;121;634;4811;2436;628;3.86;39.76;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
4;25684;Journal of Dental Research;journal;00220345;2.051;Q1;192;199;582;7626;3076;547;4.87;38.32;United States;Northern America;SAGE Publications Inc.;1919-1924, 1927-1935, 1937-2021;Dentistry (miscellaneous) (Q1)
5;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.894;Q1;90;161;364;6045;1317;361;3.46;37.55;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
6;24936;Dental Materials;journal;01095641, 18790097;1.852;Q1;159;196;587;9556;3228;580;4.87;48.76;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
7;25610;International Endodontic Journal;journal;13652591, 01432885;1.808;Q1;127;185;435;7170;1752;418;4.16;38.76;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
8;21100910936;International journal of oral implantology (New Malden, London, England);journal;26316420, 26316439;1.804;Q1;50;41;150;536;346;127;2.25;13.07;United States;Northern America;Quintessence Publishing Company;2019-2021;Oral Surgery (Q1)
9;12628;Oral Oncology;journal;18790593, 13688375;1.735;Q1;121;316;798;9717;2907;652;3.43;30.75;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Cancer Research (Q1); Oncology (Q1); Oral Surgery (Q1)"
10;25688;Journal of Endodontics;journal;00992399, 18783554;1.689;Q1;160;216;920;7402;3617;913;3.65;34.27;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
11;25686;Journal of Dentistry;journal;03005712;1.619;Q1;124;171;479;6626;1919;475;3.6;38.75;Netherlands;Western Europe;Elsevier BV;1972-2021;Dentistry (miscellaneous) (Q1)
12;26173;Journal of Periodontology;journal;00223492, 19433670;1.564;Q1;164;151;549;4738;1875;498;3.71;31.38;United States;Northern America;"John Wiley &amp; Sons Inc.";1945-1951, 1965-2021;Periodontics (Q1)
13;21100208066;Journal of Oral Microbiology;journal;20002297;1.438;Q1;45;54;91;2694;365;85;3.82;49.89;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2021;"Dentistry (miscellaneous) (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
14;25615;International Journal of Oral and Maxillofacial Implants;journal;08822786;1.267;Q1;145;170;543;6763;1285;520;2.27;39.78;United States;Northern America;Quintessence Publishing Company;1986-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
15;16700154701;Journal of Prosthodontic Research;journal;22124632, 18831958;1.166;Q1;44;73;192;2577;637;181;2.77;35.3;Japan;Asiatic Region;Japan Prosthodontic Society;2009-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
16;26175;Journal of Prosthetic Dentistry;journal;00223913, 10976841;1.151;Q1;136;272;870;8010;2402;846;2.43;29.45;United States;Northern America;Mosby Inc.;1951-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
17;22812;Operative Dentistry;journal;03617734, 15592863;1.137;Q1;86;101;313;3827;820;303;2.37;37.89;United States;Northern America;Indiana University School of Dentistry;1976-2021;Dentistry (miscellaneous) (Q1)
18;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;1.136;Q1;129;289;942;5988;1270;570;1.22;20.72;United States;Northern America;Mosby Inc.;1986-2021;Orthodontics (Q1)
19;25026;European Journal of Orthodontics;journal;14602210, 01415387;1.128;Q1;88;83;278;2991;581;259;2.04;36.04;United Kingdom;Western Europe;Oxford University Press;1979-2021;Orthodontics (Q1)
20;26171;Journal of Periodontal Research;journal;16000765, 00223484;1.078;Q2;89;76;298;3627;904;298;3.13;47.72;Denmark;Western Europe;Blackwell Munksgaard;1946-1951, 1966-2021;Periodontics (Q2)
21;24388;Caries Research;journal;00086568, 1421976X;1.061;Q1;105;72;198;2710;574;192;2.38;37.64;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
22;24291;Angle Orthodontist;journal;00033219;1.054;Q1;91;136;395;3054;706;355;1.54;22.46;United States;Northern America;Allen Press Inc.;1945, 1950-1951, 1960-1961, 1965-2021;"Medicine (miscellaneous) (Q1); Orthodontics (Q1)"
23;25660;Journal of Adhesive Dentistry;journal;14615185;1.046;Q1;72;61;193;2221;462;168;2.19;36.41;United States;Northern America;Quintessence Publishing Company;1999-2021;"Oral Surgery (Q1); Orthodontics (Q1); Periodontics (Q2)"
24;19700180533;International journal of oral science;journal;20493169, 16742818;1.044;Q1;51;32;97;2879;326;96;3.11;89.97;China;Asiatic Region;Sichuan University Press;2009-2021;Dentistry (miscellaneous) (Q1)
25;25629;International Journal of Oral and Maxillofacial Surgery;journal;09015027;1.02;Q1;105;224;735;6818;1627;707;2.05;30.44;United States;Northern America;Churchill Livingstone;1986-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
26;24409;Clinical Oral Investigations;journal;14326981, 14363771;1.019;Q1;88;463;916;17334;2666;898;2.81;37.44;Germany;Western Europe;Springer Verlag;1997-2021;Dentistry (miscellaneous) (Q1)
27;19600161903;Molecular Oral Microbiology;journal;20411006, 20411014;0.995;Q1;82;22;127;1385;355;119;2.94;62.95;United States;Northern America;American Journal of Nursing Company;2010-2021;"Dentistry (miscellaneous) (Q1); Immunology (Q2); Microbiology (Q2); Microbiology (medical) (Q2)"
28;24413;Community Dentistry and Oral Epidemiology;journal;03015661, 16000528;0.984;Q1;106;65;220;2522;529;206;2.25;38.8;Denmark;Western Europe;Blackwell Munksgaard;1973-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
29;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;18784119, 10105182;0.942;Q1;82;267;899;8628;1923;897;1.88;32.31;United States;Northern America;Churchill Livingstone;1987-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
30;21100202150;Operations Research for Health Care;journal;22116923;0.934;Q1;27;30;84;1165;222;80;2.37;38.83;United Kingdom;Western Europe;"Elsevier Science &amp; Technology";2014-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
31;12300154713;Japanese Dental Science Review;journal;18827616, 22136851;0.897;Q1;29;22;49;1268;159;45;3.31;57.64;Netherlands;Western Europe;Elsevier BV;2008-2021;Dentistry (miscellaneous) (Q1)
32;26156;Journal of Oral Rehabilitation;journal;13652842, 0305182X;0.891;Q1;98;131;348;5621;864;331;2.42;42.91;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1974-2021;Dentistry (miscellaneous) (Q1)
33;26177;Journal of Prosthodontics;journal;1059941X, 1532849X;0.89;Q1;67;290;325;9392;705;319;2.02;32.39;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992-2021;Dentistry (miscellaneous) (Q1)
34;91796;Progress in Orthodontics;journal;17237785;0.859;Q1;35;45;131;1309;320;131;2.17;29.09;Germany;Western Europe;Springer Verlag;2003-2021;Orthodontics (Q1)
35;19700168907;Korean Journal of Orthodontics;journal;2005372X, 12255610, 22347518;0.841;Q1;24;44;133;1003;191;126;1.3;22.8;South Korea;Asiatic Region;Korean Association of Orthodontists;2008-2021;Orthodontics (Q1)
36;25689;Journal of Esthetic and Restorative Dentistry;journal;17088240, 14964155;0.823;Q1;64;79;192;3175;398;190;1.92;40.19;United States;Northern America;Wiley-Blackwell;1988-2021;Dentistry (miscellaneous) (Q1)
37;25634;International Journal of Paediatric Dentistry;journal;1365263X, 09607439;0.819;Q1;67;95;217;2765;450;191;2.06;29.11;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;Dentistry (miscellaneous) (Q1)
38;26155;Journal of Oral Pathology and Medicine;journal;16000714, 09042512;0.809;Q1;88;131;424;3843;1089;399;2.6;29.34;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1972-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Pathology and Forensic Medicine (Q1); Periodontics (Q2); Cancer Research (Q3)"
39;24958;Dental Traumatology;journal;16009657, 16004469;0.805;Q2;86;50;223;1604;397;218;1.83;32.08;Denmark;Western Europe;Blackwell Munksgaard;1985-1995, 1999-2021;Oral Surgery (Q2)
40;22815;Oral Diseases;journal;16010825, 1354523X;0.777;Q1;91;248;520;9934;1251;455;2.37;40.06;United Kingdom;Western Europe;Wiley-Blackwell;1995-2021;"Dentistry (miscellaneous) (Q1); Otorhinolaryngology (Q1)"
41;25637;International Journal of Prosthodontics;journal;11399791, 08932174;0.773;Q2;99;103;338;2080;510;315;1.35;20.19;United States;Northern America;Quintessence Publishing Company;1988-2021;"Medicine (miscellaneous) (Q2); Oral Surgery (Q2)"
42;16649;Dentomaxillofacial Radiology;journal;0250832X, 1476542X;0.768;Q1;76;101;236;2710;452;224;1.81;26.83;United Kingdom;Western Europe;British Institute of Radiology;1972-1973, 1976-2021;"Dentistry (miscellaneous) (Q1); Otorhinolaryngology (Q1); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
43;25636;International Journal of Periodontics and Restorative Dentistry;journal;01987569;0.754;Q2;86;116;375;3027;560;359;1.36;26.09;United States;Northern America;Quintessence Publishing Company;1981-2021;"Medicine (miscellaneous) (Q2); Oral Surgery (Q2); Periodontics (Q2)"
44;21100199820;Journal of Periodontal and Implant Science;journal;20932278, 20932286;0.747;Q2;29;41;133;1120;221;117;1.67;27.32;South Korea;Asiatic Region;Korean Academy of Periodontology;2010-2021;"Oral Surgery (Q2); Periodontics (Q3)"
45;25571;Implant Dentistry;journal;10566163, 15382982;0.743;Q2;68;81;366;2859;568;342;1.32;35.3;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1992-2019;Oral Surgery (Q2)
46;21036;Cleft Palate-Craniofacial Journal;journal;10556656, 15451569;0.735;Q2;83;193;438;5645;590;414;1.24;29.25;United States;Northern America;American Cleft Palate Craniofacial Association;1991-2021;"Oral Surgery (Q2); Otorhinolaryngology (Q2)"
47;26152;Journal of Oral and Maxillofacial Surgery;journal;15315053, 02782391;0.735;Q2;126;446;1335;10719;2067;1185;1.39;24.03;United Kingdom;Western Europe;W.B. Saunders Ltd;1982-2021;"Oral Surgery (Q2); Otorhinolaryngology (Q2); Surgery (Q2)"
48;24341;BMC Oral Health;journal;14726831;0.731;Q1;56;295;516;11105;1207;515;2.21;37.64;United Kingdom;Western Europe;BioMed Central Ltd.;2001-2021;Dentistry (miscellaneous) (Q1)
49;25025;European Journal of Oral Sciences;journal;09098836, 16000722;0.729;Q1;96;71;212;2906;480;203;2.32;40.93;Denmark;Western Europe;Blackwell Munksgaard;1970-2021;Dentistry (miscellaneous) (Q1)
50;26178;Journal of Public Health Dentistry;journal;00224006;0.714;Q1;66;44;151;1239;279;149;1.85;28.16;United States;Northern America;Wiley-Blackwell;1941-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q2)"
51;4000152106;Journal of Applied Oral Science;journal;16787757, 16787765;0.712;Q1;49;94;269;3302;586;263;1.98;35.13;Brazil;Latin America;Faculdade de Odontologia de Bauru;2006-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
52;12236;Journal of Orofacial Orthopedics;journal;16156714, 14345293;0.7;Q2;45;36;133;1002;194;126;1.35;27.83;Germany;Western Europe;Urban und Vogel;1996-2021;"Medicine (miscellaneous) (Q2); Oral Surgery (Q2); Orthodontics (Q2)"
53;24338;Australian Endodontic Journal;journal;13291947, 17474477;0.692;Q1;37;73;127;1753;95;76;0.65;24.01;United States;Northern America;Wiley-Blackwell;1998-2021;Dentistry (miscellaneous) (Q1)
54;24634;Archives of Oral Biology;journal;00039969;0.689;Q1;95;256;782;11276;1740;775;2.1;44.05;United Kingdom;Western Europe;Elsevier Ltd.;1959-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Cell Biology (Q3)"
55;21100204102;Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology;journal;22124403, 22124411;0.686;Q1;126;194;727;6128;1204;608;1.51;31.59;United States;Northern America;Elsevier USA;2012-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q2); Pathology and Forensic Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Surgery (Q2)"
56;23755;Acta Odontologica Scandinavica;journal;00016357, 15023850;0.672;Q1;69;91;276;3119;507;270;1.54;34.27;United Kingdom;Western Europe;Informa Healthcare;1939-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
57;22964;Quintessence International;journal;19367163, 00336572;0.667;Q1;74;95;270;2858;407;241;1.49;30.08;United States;Northern America;Quintessence Publishing Company;1969-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
58;25609;International Dental Journal;journal;00206539, 1875595X;0.665;Q1;68;78;182;2004;328;166;1.84;25.69;Netherlands;Western Europe;Elsevier BV;1960-1962, 1965-2021;Dentistry (miscellaneous) (Q1)
