Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;37.964;Q1;309;29;82;5421;4441;81;50.42;186.93;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;24004;Physiological Reviews;journal;15221210, 00319333;20.031;Q1;358;33;96;15748;3639;96;31.22;477.21;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
3;21315;Nature Immunology;journal;15292908, 15292916;17.93;-;403;210;684;7576;11481;506;17.07;36.08;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
4;67530;Vital and health statistics. Series 11, Data from the National Health Survey;journal;00831980;16.434;Q1;13;1;2;25;81;2;0;25;United States;Northern America;U.S. National Center for Health Statistics;1964-1965, 1976-1984, 1986-1987, 1989-1990, 1992-1993, 1996, 1998-1999, 2002, 2005, 2007, 2009-2010, 2012-2013;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
5;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;16.155;Q1;182;32;97;1477;2645;64;32.57;46.16;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
6;12464;Nature Reviews Cancer;journal;1474175X, 14741768;13.84;Q1;462;199;548;9527;9602;421;15.43;47.87;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
7;20798;Immunity;journal;10974180, 10747613;13.277;Q1;417;143;482;6137;7511;479;14.28;42.92;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
8;29093;Cancer Cell;journal;15356108, 18783686;11.785;Q1;359;121;418;5069;6838;408;15.6;41.89;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
9;21318;Nature Reviews Immunology;journal;14741741, 14741733;11.713;Q1;417;192;544;8776;8420;465;15.21;45.71;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
10;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;11.642;Q1;148;18;55;109;1285;55;18.31;6.06;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
11;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.113;-;256;26;88;7389;1668;87;17.11;284.19;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
12;21272;Journal of Experimental Medicine;journal;00221007, 15409538;11.025;Q1;462;380;1031;15333;15344;982;14.07;40.35;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
