Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;58530;National Vital Statistics Reports;journal;15518922, 15518930;11.766;Q1;110;11;19;246;764;19;38.38;22.36;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
2;15557;American Political Science Review;journal;15375943, 00030554;8.772;Q1;182;45;134;3649;687;125;4.76;81.09;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
3;16036;Administrative Science Quarterly;journal;00018392, 19303815;8.446;Q1;191;19;56;1631;374;50;4.97;85.84;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
4;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;8.09;Q1;148;3;10;0;303;10;29.4;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
5;15555;American Journal of Political Science;journal;00925853, 15405907;7.6;Q1;180;67;184;3638;854;182;4.01;54.3;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;39139;International Organization;journal;15315088, 00208183;7.229;Q1;151;25;76;1936;458;75;3.7;77.44;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
7;16929;American Sociological Review;journal;00031224, 19398271;6.336;Q1;208;44;129;3515;949;124;5.56;79.89;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
8;24204;Review of Economics and Statistics;journal;00346535, 15309142;6.289;Q1;177;79;238;3305;926;235;3.19;41.84;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
9;28464;Econometric Theory;journal;02664666, 14694360;6.197;Q1;74;51;196;1625;339;186;1.71;31.86;United Kingdom;Western Europe;Cambridge University Press;1985-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
10;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.035;Q1;228;285;888;2277;8443;825;9.6;7.99;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
11;16976;Annual Review of Sociology;book series;03600572, 15452115;5.998;Q1;186;25;80;3413;660;80;7.17;136.52;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
12;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;5.952;Q1;104;19;45;19;360;43;8;1;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
13;30039;Journal of Personality and Social Psychology;journal;00223514;5.689;Q1;392;138;447;11045;3684;444;6.65;80.04;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
14;16512;Review of Educational Research;journal;00346543, 19351046;5.621;Q1;163;13;87;1061;657;76;6.47;81.62;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
15;145558;Political Analysis;journal;10471987, 14764989;5.256;Q1;73;29;86;1187;234;78;2.53;40.93;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
16;22899;Journal of Consumer Research;journal;00935301, 15375277;5.201;Q1;194;85;226;4919;1280;225;5.26;57.87;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
17;16926;American Journal of Sociology;journal;00029602, 15375390;5.055;Q1;191;33;114;3326;623;108;4.42;100.79;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
18;12481;Journal of Engineering Education;journal;10694730, 21689830;5.025;Q1;113;33;101;2107;543;90;6.05;63.85;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
19;29432;American Educational Research Journal;journal;00028312, 19351011;4.97;Q1;130;41;103;2701;574;101;5.12;65.88;United States;Northern America;SAGE Publications Ltd;1978, 1982, 1986, 1996-2021;Education (Q1)
20;32383;Cultural Anthropology;journal;08867356, 15481360;4.721;Q1;80;42;76;1424;327;72;3.48;33.9;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
21;15646;Annual Review of Political Science;book series;10942939, 15451577;4.624;Q1;113;23;70;2080;292;69;3.16;90.43;United States;Northern America;Annual Reviews Inc.;1998-2021;Sociology and Political Science (Q1)
22;12872;Cognitive Psychology;journal;10955623, 00100285;4.419;Q1;123;25;72;2315;489;72;5.37;92.6;United States;Northern America;Academic Press Inc.;1970-2021;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;25835;International Security;journal;15314804, 01622889;4.318;Q1;113;35;79;3708;279;56;2.97;105.94;United States;Northern America;MIT Press Journals;1984, 1996-2021;"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
24;16232;British Journal of Political Science;journal;00071234, 14692112;4.215;Q1;101;39;121;3496;451;109;2.56;89.64;United Kingdom;Western Europe;Cambridge University Press;1971-2021;Sociology and Political Science (Q1)
25;29214;Transactions of the Institute of British Geographers;journal;00202754, 14755661;4.143;Q1;114;51;123;3515;653;111;5.08;68.92;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1976-2021;"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
26;27162;Journal of Business and Economic Statistics;journal;07350015, 15372707;4.08;Q1;106;54;136;1625;333;125;2.38;30.09;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
27;19684;Criminology;journal;17459125, 00111384;4.076;Q1;147;33;112;2631;599;110;4.65;79.73;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
28;22832;Political Behavior;journal;01909320, 15736687;3.968;Q1;75;32;86;1890;238;85;2.44;59.06;United States;Northern America;Springer New York;1979-2021;Sociology and Political Science (Q1)
29;28964;Journal of Applied Econometrics;journal;10991255, 08837252;3.9;Q1;105;55;158;2005;362;152;2.08;36.45;United Kingdom;Western Europe;John Wiley and Sons Ltd;1986-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
30;20333;Journal of Politics;journal;14682508, 00223816;3.882;Q1;129;79;270;4259;701;267;2.08;53.91;United Kingdom;Western Europe;University of Chicago Press;1939-2021;Sociology and Political Science (Q1)
31;12442;Progress in Human Geography;journal;14770288, 03091325;3.871;Q1;156;48;171;4978;979;164;5.38;103.71;United Kingdom;Western Europe;SAGE Publications Ltd;1977-2021;Geography, Planning and Development (Q1)
