Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;11.277;Q1;1229;2271;6859;33568;81653;4888;11.63;14.78;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;8.877;Q1;191;23;55;2040;353;49;4.32;88.7;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;6.592;Q1;328;40;145;7544;2034;143;12.74;188.6;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13467;Psychological Review;journal;19391471, 0033295X;6.099;Q1;220;68;147;5356;1250;146;8.92;78.76;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;13461;Psychological Methods;journal;1082989X, 19391463;4.459;Q1;162;21;88;1243;406;88;4.66;59.19;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;28973;Journal of Econometrics;journal;03044076;2.885;Q1;166;166;392;5857;1031;379;2.34;35.28;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
7;22899;Journal of Consumer Research;journal;00935301, 15375277;2.874;Q1;194;80;189;4006;622;188;2.04;50.08;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
8;26239;Quaternary Science Reviews;journal;02773791;2.871;Q1;192;180;601;14745;2434;551;3.52;81.92;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
9;26107;Philosophical Review, The;journal;00318108;2.403;Q1;60;14;42;539;68;41;1.28;38.5;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
10;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.338;Q1;152;108;314;5522;1077;313;3.19;51.13;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
11;15653;Journal of Marriage and Family;journal;17413737, 00222445;2.196;Q1;168;97;276;3876;780;265;1.96;39.96;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
12;14062;Psychonomic Bulletin and Review;journal;10699384, 15315320;2.192;Q1;159;170;469;4483;1277;463;2.26;26.37;United States;Northern America;Springer New York;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
13;14946;Group Processes and Intergroup Relations;journal;14617188, 13684302;2.182;Q1;79;35;100;1838;232;97;2.19;52.51;United Kingdom;Western Europe;SAGE Publications Ltd;1998-2021;"Arts and Humanities (miscellaneous) (Q1); Communication (Q1); Cultural Studies (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
14;25403;Mind;journal;00264423, 14602113;2.022;Q1;58;28;90;546;99;85;0.84;19.5;United Kingdom;Western Europe;Oxford University Press;1876-1901, 1903, 1908, 1911-1913, 1921-1951, 1959-1960, 1963-1965, 1967, 1970-2021;Philosophy (Q1)
15;25793;Quaternary Research;journal;00335894;1.923;Q1;118;79;257;4747;712;246;2.54;60.09;United States;Northern America;Cambridge University Press;1970-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Earth-Surface Processes (Q1)"
