Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16801;Annual Review of Biochemistry;journal;15454509, 00664154;39.946;Q1;305;23;88;4150;4142;88;32.46;180.43;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
2;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;31.364;Q1;226;24;66;4054;2079;63;27.94;168.92;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;29.247;Q1;814;357;1120;15314;33200;1111;28.93;42.9;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;22126;Genes and Development;journal;15495477, 08909369;20.005;Q1;453;290;929;16218;18643;928;20.33;55.92;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
5;18606;Molecular Cell;journal;10974164, 10972765;16.477;Q1;414;269;627;11511;10974;627;16.68;42.79;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
6;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;15.832;Q1;256;26;118;5784;2607;118;18.64;222.46;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
7;18503;Current Opinion in Cell Biology;journal;09550674, 18790410;15.204;Q1;267;106;316;5732;5801;288;18.8;54.08;United Kingdom;Western Europe;Elsevier Ltd.;1989-2021;Cell Biology (Q1)
8;18990;Nature Genetics;journal;10614036, 15461718;15.204;Q1;597;364;1043;7391;20685;897;19.92;20.3;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
9;21706;Annual Review of Genetics;journal;15452948, 00664197;14.623;Q1;189;26;65;4031;1095;65;15.02;155.04;United States;Northern America;Annual Reviews Inc.;1970-2020;Genetics (Q1)
10;19014;Nature Cell Biology;journal;14764679, 14657392;13.841;Q1;384;276;433;8272;5934;405;13.7;29.97;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
11;24004;Physiological Reviews;journal;15221210, 00319333;13.59;Q1;358;43;110;19428;3029;110;26.83;451.81;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
12;21191;Pharmacological Reviews;journal;15210081, 00316997;12.716;Q1;241;22;66;7351;1862;65;23.55;334.14;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
13;22080;Current Opinion in Genetics and Development;journal;0959437X, 18790380;11.803;Q1;193;101;299;5213;3634;277;12.64;51.61;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Developmental Biology (Q1); Genetics (Q1)"
14;17435;EMBO Journal;journal;02614189, 14602075;11.787;Q1;405;702;2048;34303;27040;2048;12.35;48.86;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
15;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;11.611;Q1;163;19;52;2051;845;51;15.76;107.95;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
16;18555;Journal of Cell Biology;journal;15408140, 00219525;11.388;Q1;394;529;1585;24826;20401;1549;12.51;46.93;United States;Northern America;Rockefeller University Press;1961-2021;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
17;14816;Trends in Biochemical Sciences;journal;13624326, 03765067, 09680004;11.336;Q1;281;201;436;4884;5074;350;11.59;24.3;United Kingdom;Western Europe;Elsevier Ltd.;1976-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
18;19066;Trends in Cell Biology;journal;09628924, 18793088;10.801;Q1;249;185;382;4292;4281;344;9.79;23.2;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;Cell Biology (Q1)
19;16721;Annual Review of Plant Biology;journal;15452123, 15435008;10.315;Q1;272;29;71;374;1360;71;18.45;12.9;United States;Northern America;Annual Reviews Inc.;1996-2021;"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1); Plant Science (Q1)"
20;14150;Molecular and Cellular Biology;journal;02707306, 10985549;8.631;Q1;338;785;2483;42008;24430;2482;9.79;53.51;United States;Northern America;American Society for Microbiology;1981-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
21;120008;Annual Review of Physiology;journal;00664278, 15451585;8.168;Q1;218;35;111;4679;1693;108;12.4;133.69;United States;Northern America;Annual Reviews Inc.;1946-2021;Physiology (Q1)
22;16594;Plant Cell;journal;1532298X, 10404651;8.011;Q1;360;217;567;10382;5795;541;9.99;47.84;United States;Northern America;American Society of Plant Biologists;1989-2021;"Cell Biology (Q1); Plant Science (Q1)"
23;14531;Development (Cambridge);journal;14779129, 09501991;7.964;Q1;336;459;1481;25094;13532;1481;8.88;54.67;United Kingdom;Western Europe;Company of Biologists Ltd;1987-2021;"Developmental Biology (Q1); Molecular Biology (Q1)"
24;15819;Nature Medicine;journal;1546170X, 10788956;7.861;Q1;576;480;1544;7443;15900;993;10.16;15.51;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
25;26038;Endocrine Reviews;journal;19457189, 0163769X;7.725;Q1;283;37;121;9637;2330;120;20.21;260.46;United States;Northern America;The Endocrine Society;1980-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
26;19049;Trends in Genetics;journal;01689525, 13624555;6.925;Q1;231;229;464;5001;3410;400;7.05;21.84;United Kingdom;Western Europe;Elsevier Ltd.;1985-2021;Genetics (Q1)
27;91309;Biochimica et Biophysica Acta - Reviews on Biomembranes;journal;03044157;6.759;Q1;53;0;43;0;507;42;8.85;0;Netherlands;Western Europe;Elsevier BV;1972-2000;"Biophysics (Q1); Cell Biology (Q1)"
28;17400;Current Opinion in Structural Biology;journal;1879033X, 0959440X;6.715;Q1;206;108;318;4674;2816;278;8.9;43.28;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Molecular Biology (Q1); Structural Biology (Q1)"
29;12394;Nature Structural and Molecular Biology;journal;15459993, 15459985;6.543;Q1;281;271;783;6934;5839;722;7.63;25.59;United Kingdom;Western Europe;Nature Publishing Group;1998, 2004-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
30;15537;Current Biology;journal;18790445, 09609822;6.524;Q1;331;624;1693;13902;11309;1487;6.26;22.28;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
31;28690;Advances in Cancer Research;journal;0065230X;6.501;Q1;98;26;41;4927;557;41;11.22;189.5;United States;Northern America;Academic Press Inc.;1953-1956, 1958, 1961-1965, 1967-2021;"Cancer Research (Q1); Oncology (Q1)"
32;13174;BioEssays;journal;02659247, 15211878;6.374;Q1;191;154;416;8058;3245;398;7.73;52.32;United States;Northern America;"John Wiley &amp; Sons Inc.";1984-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
33;18605;Molecular Biology of the Cell;journal;10591524, 19394586;6.284;Q1;234;316;888;17069;6703;887;7.47;54.02;United States;Northern America;American Society for Cell Biology;1990-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
34;22214;Genome Research;journal;15495469, 10889051;6.272;Q1;305;231;483;8277;3930;453;7.7;35.83;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
35;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;6.123;Q1;452;236;67;7718;415;67;6.19;32.7;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
36;22266;Human Molecular Genetics;journal;14602083, 09646906;5.975;Q1;284;331;898;14756;8270;895;9.51;44.58;United Kingdom;Western Europe;Oxford University Press;1992-2021;"Genetics (Q1); Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
37;17500154901;Progress in Molecular Biology and Translational Science;journal;18771173, 18780814;5.889;Q1;103;56;70;5416;528;67;7.1;96.71;Netherlands;Western Europe;Academic Press Inc.;2008-2021;"Molecular Biology (Q1); Molecular Medicine (Q1)"
38;14913;Quarterly Reviews of Biophysics;journal;00335835, 14698994;5.772;Q1;100;7;26;2591;220;25;4.22;370.14;United Kingdom;Western Europe;Cambridge University Press;1968-1985, 1987-2021;Biophysics (Q1)
39;21677;American Journal of Human Genetics;journal;15376605, 00029297;5.7;Q1;310;317;1306;10754;11114;1078;8.58;33.92;United States;Northern America;Cell Press;1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
40;16782;Advances in second messenger and phosphoprotein research;journal;10407952;5.303;Q1;22;0;13;0;102;9;7.85;0;United States;Northern America;Academic Press Inc.;1988, 1990-1995, 1997-1999;Molecular Biology (Q1)
41;14305;Systematic Biology;journal;1076836X, 10635157;5.202;Q1;188;69;152;3756;979;152;6.19;54.43;United Kingdom;Western Europe;Oxford University Press;1952, 1968-1975, 1977-1978, 1980-1982, 1984, 1986, 1988-1989, 1991-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
42;14274;Structure;journal;09692126, 18784186;5.194;Q1;187;128;467;5706;3140;459;6.92;44.58;United States;Northern America;Cell Press;1993-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
