Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;32.805;Q1;309;26;74;5684;3217;74;38.63;218.62;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21318;Nature Reviews Immunology;journal;14741741, 14741733;26.399;Q1;417;145;532;8090;8053;197;15.01;55.79;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
3;16115;Nature Biotechnology;journal;15461696, 10870156;18.263;Q1;463;375;1004;5771;13531;517;14.48;15.39;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
4;20798;Immunity;journal;10974180, 10747613;16.126;Q1;417;251;686;10373;12555;679;19.05;41.33;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
5;20313;Nature Reviews Microbiology;journal;17401534, 17401526;15.714;Q1;323;145;501;7757;6120;242;11.85;53.5;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
6;21315;Nature Immunology;journal;15292908, 15292916;11.699;Q1;403;177;728;7961;8514;601;12.21;44.98;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
7;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.125;Q1;256;22;78;4659;1400;78;15.82;211.77;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
8;21272;Journal of Experimental Medicine;journal;00221007, 15409538;10.719;Q1;462;196;627;8371;7996;593;11.31;42.71;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
9;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;9.12;Q1;296;37;103;11484;2254;103;18.91;310.38;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
10;19614;Annual Review of Microbiology;journal;00664227, 15453251;8.85;Q1;199;27;82;3571;1176;81;11.67;132.26;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
11;4700152228;Molecular Systems Biology;journal;17444292;8.685;Q1;156;77;203;4336;2177;194;10.5;56.31;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
12;5300152732;Cell Host and Microbe;journal;19313128;8.206;Q1;201;196;505;7180;5296;500;10.03;36.63;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
13;21100242814;eLife;journal;2050084X;7.741;Q1;161;997;1001;53782;7529;934;7.5;53.94;United Kingdom;Western Europe;eLife Sciences Publications;2012-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
14;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;7.689;Q1;223;61;145;11272;2147;136;14.12;184.79;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
15;21365;Trends in Immunology;journal;14714906, 14714981;7.505;Q1;236;98;240;7703;2795;236;11.27;78.6;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
16;17435;EMBO Journal;journal;02614189, 14602075;7.42;Q1;405;249;940;13450;7793;929;7.71;54.02;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
17;20810;Immunological Reviews;journal;01052896, 1600065X;7.093;Q1;234;121;321;16507;3527;313;10;136.42;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
18;5800173382;ISME Journal;journal;17517362, 17517370;6.385;Q1;191;234;643;13466;7374;625;9.54;57.55;United Kingdom;Western Europe;Nature Publishing Group;2007-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
