Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;29.997;Q1;452;106;374;7608;7867;183;21.97;71.77;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
2;18991;Nature Reviews Genetics;journal;14710056, 14710064;28.619;Q1;384;104;370;7206;6581;154;14.6;69.29;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;24.698;Q1;814;554;1799;32885;46629;1620;26.06;59.36;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;12464;Nature Reviews Cancer;journal;1474175X, 14741768;21.287;Q1;462;132;345;7563;8272;203;21.64;57.3;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
5;21100778827;Nature Methods;journal;15487091, 15487105;20.148;Q1;339;389;895;6476;13538;541;13.69;16.65;United Kingdom;Western Europe;Nature Publishing Group;2004-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
6;18990;Nature Genetics;journal;10614036, 15461718;19.795;Q1;597;240;744;10473;15055;646;18.73;43.64;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
7;16801;Annual Review of Biochemistry;journal;15454509, 00664154;17.387;Q1;305;30;104;4749;2831;104;26.77;158.3;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
8;15819;Nature Medicine;journal;1546170X, 10788956;15.812;Q1;576;389;817;11172;15917;649;19.1;28.72;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
9;16115;Nature Biotechnology;journal;15461696, 10870156;12.565;Q1;463;356;1019;7210;11698;680;10.31;20.25;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
10;29093;Cancer Cell;journal;15356108, 18783686;11.909;Q1;359;149;536;7042;9089;533;16.78;47.26;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
11;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;11.782;Q1;226;30;79;4486;1135;77;14.26;149.53;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
12;21100862548;Nature Catalysis;journal;25201158;11.104;Q1;84;184;178;6316;2957;135;16.61;34.33;United States;Northern America;Nature Publishing Group;2018-2021;"Biochemistry (Q1); Bioengineering (Q1); Catalysis (Q1); Process Chemistry and Technology (Q1)"
13;18606;Molecular Cell;journal;10974164, 10972765;11.075;Q1;414;415;1156;23676;14553;1147;12.37;57.05;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
