Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;12.41;Q1;1229;2053;6461;35205;95844;4632;14.21;17.15;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.319;Q1;191;19;56;1733;332;51;2.51;91.21;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;8.686;Q1;328;62;165;10419;2750;139;12.19;168.05;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13467;Psychological Review;journal;19391471, 0033295X;6.306;Q1;220;38;136;2919;1332;124;7.72;76.82;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;22899;Journal of Consumer Research;journal;00935301, 15375277;6.242;Q1;194;79;233;4946;1301;231;3.54;62.61;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
6;23626;Science Education;journal;00368326, 1098237X;4.493;Q1;121;36;134;2292;574;132;3.92;63.67;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
7;28973;Journal of Econometrics;journal;03044076;4.484;Q1;166;96;464;3785;1083;449;1.9;39.43;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
8;13461;Psychological Methods;journal;1082989X, 19391463;4.36;Q1;162;31;101;2026;631;92;5.9;65.35;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
9;15670;Journal of Peasant Studies;journal;03066150, 17439361;4.294;Q1;90;52;123;3434;1087;123;8.66;66.04;United Kingdom;Western Europe;Routledge;1973-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)"
10;15653;Journal of Marriage and Family;journal;17413737, 00222445;3.216;Q1;168;88;249;4890;1198;243;2.55;55.57;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
11;85519;Ethics;journal;1539297X, 00141704;3.207;Q1;78;29;73;1312;179;69;1.96;45.24;United States;Northern America;University of Chicago;1973-1990, 1992-1993, 1996-2021;Philosophy (Q1)
12;26107;Philosophical Review, The;journal;00318108;3.15;Q1;60;13;43;843;91;42;1.59;64.85;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
13;26239;Quaternary Science Reviews;journal;02773791;3.062;Q1;192;325;842;29198;4704;820;4.95;89.84;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
14;23574;Public Opinion Quarterly;journal;0033362X, 15375331;3.043;Q1;108;42;137;1418;446;134;2.86;33.76;United Kingdom;Western Europe;Oxford University Press;1937-2020;"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
15;96592;Journal of Agrarian Change;journal;14710366, 14710358;2.791;Q1;61;28;79;1642;343;77;3.24;58.64;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2001-2021;"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Global and Planetary Change (Q1)"
16;25005;Natural Language Semantics;journal;0925854X;2.649;Q1;48;12;38;635;80;38;1.72;52.92;Netherlands;Western Europe;Springer Netherlands;1992-1993, 1995-2002, 2004-2021;"Linguistics and Language (Q1); Philosophy (Q1)"
17;19900191620;Engineering Studies;journal;19378629, 19408374;2.413;Q1;23;20;37;677;74;32;1.68;33.85;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2021;"Education (Q1); Engineering (miscellaneous) (Q1); History and Philosophy of Science (Q1)"
18;5700169428;Nous;journal;14680068, 00294624;2.388;Q1;73;37;95;1387;161;95;1.68;37.49;United States;Northern America;Wiley-Blackwell;1989, 1996-2021;Philosophy (Q1)
19;22717;Business Ethics Quarterly;journal;1052150X;2.376;Q1;81;21;93;2181;299;82;3;103.86;United Kingdom;Western Europe;Cambridge University Press;1993, 1996-2021;"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Philosophy (Q1)"
20;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.372;Q1;152;140;414;7210;1391;410;3.06;51.5;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
21;32383;Cultural Anthropology;journal;08867356, 15481360;2.341;Q1;80;46;96;1706;300;88;1.88;37.09;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
22;28466;Economic History Review;journal;00130117, 14680289;2.294;Q1;52;41;148;2631;280;144;1.81;64.17;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1927-2021;"Economics and Econometrics (Q1); History (Q1)"
23;22810;British Journal of Criminology;journal;00070955, 14643529;2.178;Q1;100;57;164;3748;571;163;3.01;65.75;United Kingdom;Western Europe;Oxford University Press;1960-2021;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Pathology and Forensic Medicine (Q1); Social Psychology (Q1)"
24;21754;Annals of the New York Academy of Sciences;journal;17496632, 00778923;2.17;Q1;261;289;1695;17635;8858;1638;4.7;61.02;United States;Northern America;Wiley-Blackwell;1879, 1882-1883, 1889-1890, 1892-1894, 1896-1901, 1904-1906, 1908-1909, 1911-1912, 1914-1916, 1918, 1920, 1927, 1929-1933, 1936-1937, 1939-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); History and Philosophy of Science (Q1); Neuroscience (miscellaneous) (Q1)"
25;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.143;Q1;84;34;119;1643;318;113;2.73;48.32;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
26;14852;Intelligence;journal;01602896;2.102;Q1;98;88;180;4486;690;169;3.34;50.98;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
27;14062;Psychonomic Bulletin and Review;journal;10699384, 15315320;2.092;Q1;159;143;430;6357;1351;424;3.14;44.45;United States;Northern America;Springer New York;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
28;14925;Gender and Society;journal;08912432, 15523977;2.056;Q1;109;38;106;2009;324;99;1.93;52.87;United States;Northern America;SAGE Publications Inc.;1987-2021;"Arts and Humanities (miscellaneous) (Q1); Gender Studies (Q1); Sociology and Political Science (Q1)"
29;21503;Evolution and Human Behavior;journal;10905138;2.021;Q1;119;64;180;3397;670;177;3.17;53.08;United States;Northern America;Elsevier Inc.;1997-2021;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
30;144636;Linguistics and Philosophy;journal;01650157;1.96;Q1;55;16;54;673;74;51;1.31;42.06;Netherlands;Western Europe;Springer Netherlands;1977-2002, 2005-2021;"Linguistics and Language (Q1); Philosophy (Q1)"
31;22861;Political Psychology;journal;0162895X, 14679221;1.949;Q1;102;50;133;2872;357;129;2.26;57.44;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1996-2021;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
32;12163;Brain and Cognition;journal;10902147, 02782626;1.941;Q1;131;122;381;7208;1577;373;3.04;59.08;United States;Northern America;Academic Press Inc.;1982-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
33;22634;Holocene;journal;14770911, 09596836;1.864;Q1;121;168;334;11109;1430;331;4.37;66.13;United Kingdom;Western Europe;SAGE Publications Ltd;1991-2021;"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Global and Planetary Change (Q1); Paleontology (Q1)"
34;27069;Human Relations;journal;00187267, 1741282X;1.856;Q1;142;72;225;4866;780;220;2.85;67.58;United Kingdom;Western Europe;SAGE Publications Ltd;1947-2021;"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)"
