Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;38.189;Q1;309;30;76;5532;4306;75;54.33;184.4;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21315;Nature Immunology;journal;15292908, 15292916;17.013;Q1;403;215;705;7764;12259;532;16.83;36.11;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
3;20798;Immunity;journal;10974180, 10747613;13.011;Q1;417;159;491;7437;7750;487;15.54;46.77;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
4;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.643;Q1;256;34;80;7824;1489;80;18.17;230.12;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
5;21272;Journal of Experimental Medicine;journal;00221007, 15409538;11.07;Q1;462;338;1024;14489;15464;959;14.47;42.87;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
6;21318;Nature Reviews Immunology;journal;14741741, 14741733;10.281;Q1;417;121;465;9041;6224;399;12.83;74.72;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
7;17435;EMBO Journal;journal;02614189, 14602075;10.164;Q1;405;452;2006;20689;22037;2006;10.8;45.77;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
8;19614;Annual Review of Microbiology;journal;00664227, 15453251;9.613;Q1;199;25;87;3027;1302;84;12.54;121.08;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
9;18797;Current Opinion in Immunology;journal;09527915;6.446;Q1;199;121;333;6198;3386;289;10.94;51.22;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
10;21528;AIDS, Supplement;journal;13502840;6.218;Q1;37;0;3;0;41;2;13.67;0;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1993, 1995-2000, 2002-2005;"Immunology (Q1); Immunology and Allergy (Q1); Virology (Q1)"
11;12977;PLoS Biology;journal;15449173, 15457885;6.047;Q1;281;351;86;9791;501;81;5.83;27.89;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
12;20810;Immunological Reviews;journal;01052896, 1600065X;5.765;Q1;234;120;307;13527;2848;301;8.22;112.73;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
13;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;5.67;Q1;223;31;94;5477;1051;90;9.06;176.68;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
14;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;5.584;Q1;296;47;126;11851;1950;125;12.6;252.15;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
15;20151;Advances in Immunology;book series;00652776, 15578445;5.572;Q1;110;25;43;4672;400;33;7.47;186.88;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
