Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;18.780;Q1;1159;2511;7979;41367;121912;4322;28.04;16,47;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;12.052;Q1;1124;2090;6601;35523;97766;4866;19.17;17,00;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;6.898;Q1;737;4190;13040;167833;129460;11196;10.90;40,06;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;21100200805;Scientific Reports;journal;20452322;2.163;Q1;179;3993;3582;159363;20527;3401;5.99;39,91;United Kingdom;Western Europe;Nature Publishing Group;2011-2020;Multidisciplinary (Q1)
5;10600153309;PLoS ONE;journal;19326203;1.559;-;300;31983;69324;1434939;279352;68361;3.78;44,87;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
6;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;1.023;Q1;50;33;113;1962;337;112;3.09;59,45;Japan;Asiatic Region;Japan Academy;1977-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Multidisciplinary (Q1); Physics and Astronomy (miscellaneous) (Q1)"
7;21100201522;Indian Journal of Science and Technology (discontinued);journal;09746846, 09745645;0.939;Q1;41;336;920;5589;1135;917;1.75;16,63;India;Asiatic Region;Indian Society for Education and Environment;2007-2016;Multidisciplinary (Q1)
8;22367;Progress in Natural Science: Materials International;journal;10020071;0.654;Q1;54;95;239;2819;553;234;2.36;29,67;Japan;Asiatic Region;Elsevier BV;1996-2020;"Multidisciplinary (Q1); Materials Science (miscellaneous) (Q2)"
9;5800207553;Linguistics in the Netherlands;journal;09297332;0.582;Q1;13;14;38;333;10;38;0.30;23,79;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Health Professions (miscellaneous) (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Multidisciplinary (Q1); Social Sciences (miscellaneous) (Q1); Psychology (miscellaneous) (Q2)"
10;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.557;Q1;95;221;857;6423;1152;849;1.35;29,06;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Modeling and Simulation (Q2); Applied Mathematics (Q3)"
11;25823;Complexity;journal;10762787, 10990526;0.534;Q1;52;42;113;1387;151;98;1.43;33,02;Egypt;Africa/Middle East;Hindawi Limited;1995-2020;Multidisciplinary (Q1)
12;22251;Pacific Science;journal;15346188, 00308870;0.474;Q1;40;42;120;2103;127;118;1.15;50,07;United States;Northern America;University of Hawaii Press;1979-2019;Multidisciplinary (Q1)
13;21100405003;Science Bulletin;journal;20959273, 20959281;0.443;Q1;101;647;1850;25007;3250;1740;1.90;38,65;Netherlands;Western Europe;Elsevier BV;2015-2020;Multidisciplinary (Q1)
14;21100201971;Middle East Journal of Scientific Research (discontinued);journal;19998147, 19909233;0.436;Q1;51;750;2136;12469;1369;2136;0.64;16,63;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2012-2014;Multidisciplinary (Q1)
15;18659;Anais da Academia Brasileira de Ciencias;journal;00013765, 16782690;0.428;Q1;54;179;367;7626;410;355;0.89;42,60;Brazil;Latin America;Academia Brasileira de Ciencias;1945-1946, 1949, 1970-1992, 1994-2020;Multidisciplinary (Q1)
16;18761;Advances in Complex Systems;journal;02195259;0.413;Q1;30;31;178;1306;232;174;1.31;42,13;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;2004-2020;"Multidisciplinary (Q1); Control and Systems Engineering (Q2)"
17;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.395;Q1;19;14;35;451;43;35;1.28;32,21;Germany;Western Europe;Springer Open;2006-2017;"Multidisciplinary (Q1); Computer Science (miscellaneous) (Q2); Signal Processing (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Computational Mathematics (Q3); Computer Science Applications (Q3); Medicine (miscellaneous) (Q3); Statistics and Probability (Q3)"
18;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.392;Q1;13;124;412;1691;156;412;0.40;13,64;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q1)
19;23697;Science Progress;journal;20477163, 00368504;0.388;Q1;33;36;62;1268;92;56;1.95;35,22;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2020;Multidisciplinary (Q1)
20;16500154707;Asian Journal of Scientific Research (discontinued);journal;19921454, 20772076;0.381;Q1;14;52;184;991;109;148;0.77;19,06;Pakistan;Asiatic Region;Science Alert Journals;2008-2018;Multidisciplinary (Q1)
21;27733;Latin American Research Review;journal;00238791, 15424278;0.378;-;45;60;110;2105;82;100;0.49;35,08;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q2); Sociology and Political Science (Q2)"
22;19900191611;Modern Applied Science (discontinued);journal;19131852, 19131844;0.378;Q1;23;125;398;3283;272;398;0.75;26,26;Canada;Northern America;Canadian Center of Science and Education;2011-2015;Multidisciplinary (Q1)
23;19700200807;Research in Science and Technological Education;journal;14701138, 02635143;0.364;Q1;31;18;57;831;29;53;0.47;46,17;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2020;"Multidisciplinary (Q1); Education (Q2)"
24;26207;Xinan Jiaotong Daxue Xuebao/Journal of Southwest Jiaotong University;journal;02582724;0.358;Q1;20;167;506;2621;238;506;0.47;15,69;China;Asiatic Region;Science Press;1991, 1998, 2001-2019;Multidisciplinary (Q1)
25;1300147101;Foundations of Science;journal;12331821;0.355;Q1;23;35;130;1272;92;128;0.70;36,34;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"Multidisciplinary (Q1); History and Philosophy of Science (Q2)"
26;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.341;Q1;46;89;183;2406;233;181;0.89;27,03;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q1)
27;21100394266;International Journal of Agile Systems and Management;journal;17419174, 17419182;0.335;-;19;18;52;603;49;51;0.95;33,50;Switzerland;Western Europe;Inderscience Publishers;2006-2009, 2011-2020;"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Management Information Systems (Q2); Strategy and Management (Q2); Decision Sciences (miscellaneous) (Q3)"
28;19700168304;Journal of Advanced Research;journal;20901232;0.335;Q1;45;95;154;3286;275;151;1.46;34,59;Egypt;Africa/Middle East;Cairo University;2010-2020;Multidisciplinary (Q1)
29;28036;Indian Journal of Pure and Applied Physics;journal;09751041, 00195596;0.328;-;38;97;395;2806;344;392;0.84;28,93;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969, 1971, 1974-1990, 1993-2019;Physics and Astronomy (miscellaneous) (Q3)
30;21100247071;Science and Technology Studies;journal;22434690;0.328;-;12;17;45;844;45;39;1.06;49,65;Finland;Western Europe;The Finnish Society for Science and Technology Studies;2012-2019;History and Philosophy of Science (Q2)
31;13951;Arabian Journal for Science and Engineering;journal;21914281, 2193567X;0.327;Q1;37;757;727;22008;836;721;1.16;29,07;Germany;Western Europe;Springer Berlin;1984, 1986, 1996-2020;Multidisciplinary (Q1)
32;23030;Journal of the Royal Society of New Zealand;journal;03036758;0.319;Q1;37;12;50;468;29;43;0.66;39,00;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2020;Multidisciplinary (Q1)
33;21100228569;SpringerPlus;journal;21931801;0.318;Q1;41;777;792;25915;837;787;1.06;33,35;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;2012-2017;Multidisciplinary (Q1)
34;20500195146;World Applied Sciences Journal (discontinued);journal;18184952, 19916426;0.318;Q1;32;1100;4672;22144;2608;4668;0.61;20,13;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2011-2016;Multidisciplinary (Q1)
35;20699;Current Science;journal;00113891;0.313;Q2;110;640;1856;13099;1226;858;1.39;20,47;India;Asiatic Region;Indian Academy of Sciences;1945-1951, 1973-1989, 1993-2020;Multidisciplinary (Q2)
36;23716;Science, Technology and Society;journal;09730796, 09717218;0.313;Q2;20;17;63;900;35;60;0.51;52,94;India;Asiatic Region;Sage Publications India Pvt. Ltd;1996-2020;Multidisciplinary (Q2)
37;86891;Journal of King Saud University - Science;journal;10183647;0.306;Q2;32;41;155;1804;217;153;1.58;44,00;Saudi Arabia;Middle East;King Saud University;1994, 2009-2020;Multidisciplinary (Q2)
38;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.304;Q2;30;301;1006;4457;368;1006;0.32;14,81;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q2)
39;6400153122;American Journal of Applied Sciences (discontinued);journal;15469239, 15543641;0.300;Q2;41;203;679;4556;533;679;0.79;22,44;United States;Northern America;Science Publications;2007-2016;Multidisciplinary (Q2)
40;28472;Fractals;journal;17936543, 0218348X;0.300;Q2;39;28;92;905;100;92;1.38;32,32;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2020;"Multidisciplinary (Q2); Applied Mathematics (Q3); Modeling and Simulation (Q3); Geometry and Topology (Q4)"
