Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16036;Administrative Science Quarterly;journal;00018392, 19303815;17.357;Q1;191;33;89;3592;1116;83;12.71;108.85;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
2;23571;Science;journal;10959203, 00368075;14.589;Q1;1229;2994;9322;47391;143184;4215;15.19;15.83;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;7.504;Q1;328;43;121;8754;2664;114;21.28;203.58;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;22899;Journal of Consumer Research;journal;00935301, 15375277;7.117;Q1;194;58;166;3860;1470;164;7.33;66.55;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
5;13461;Psychological Methods;journal;1082989X, 19391463;5.295;Q1;162;80;153;5185;1821;150;8.31;64.81;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;12996;IEEE Signal Processing Magazine;journal;10535888;4.703;Q1;191;79;288;1937;3260;246;9.72;24.52;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1991-2021;"Applied Mathematics (Q1); Electrical and Electronic Engineering (Q1); Music (Q1); Signal Processing (Q1)"
7;13467;Psychological Review;journal;19391471, 0033295X;4.355;Q1;220;64;130;6514;1227;121;7.37;101.78;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
8;28973;Journal of Econometrics;journal;03044076;3.523;Q1;166;273;464;12587;1417;452;3.04;46.11;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
9;22845;Radiocarbon;journal;00338222;3.199;Q1;86;120;357;6106;1753;350;6.71;50.88;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
10;23626;Science Education;journal;00368326, 1098237X;2.962;Q1;121;46;154;3953;954;153;6.42;85.93;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
11;27069;Human Relations;journal;00187267, 1741282X;2.901;Q1;142;130;207;10919;1515;203;7.06;83.99;United Kingdom;Western Europe;SAGE Publications Ltd;1947-2021;"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)"
12;26107;Philosophical Review, The;journal;00318108;2.901;Q1;60;9;25;746;101;24;5.00;82.89;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
13;146223;Behavior Research Methods;journal;15543528, 1554351X;2.874;Q1;148;284;523;16398;4075;521;6.66;57.74;United States;Northern America;Springer Nature;1968-1983, 2004-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
14;15670;Journal of Peasant Studies;journal;03066150, 17439361;2.833;Q1;90;115;199;8869;1359;190;5.99;77.12;United Kingdom;Western Europe;Routledge;1973-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)"
15;5700169428;Nous;journal;14680068, 00294624;2.786;Q1;73;85;124;4854;513;123;3.90;57.11;United States;Northern America;Wiley-Blackwell;1989, 1996-2021;Philosophy (Q1)
16;25403;Mind;journal;00264423, 14602113;2.632;Q1;58;43;93;1599;341;93;3.21;37.19;United Kingdom;Western Europe;Oxford University Press;1876-1901, 1903, 1908, 1911-1913, 1921-1951, 1959-1960, 1963-1965, 1967, 1970-2021;Philosophy (Q1)
17;14062;Psychonomic Bulletin and Review;journal;10699384, 15315320;2.463;Q1;159;227;491;13873;3162;488;4.36;61.11;United States;Northern America;Springer New York;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
18;23859;Journal of Business Ethics;journal;15730697, 01674544;2.438;Q1;208;575;1198;54130;9658;1170;6.96;94.14;Netherlands;Western Europe;Springer Netherlands;1982-2021;"Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Law (Q1)"
19;23574;Public Opinion Quarterly;journal;0033362X, 15375331;2.389;Q1;108;19;129;1078;609;128;3.80;56.74;United Kingdom;Western Europe;Oxford University Press;1937-2020;"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
20;22861;Political Psychology;journal;0162895X, 14679221;2.332;Q1;102;87;237;6901;1380;235;5.28;79.32;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1996-2021;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
21;28979;Journal of Economic History;journal;14716372, 00220507;2.306;Q1;63;34;96;2254;261;93;1.97;66.29;United Kingdom;Western Europe;Cambridge University Press;1941-2021;"Economics and Econometrics (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); History (Q1)"
22;15653;Journal of Marriage and Family;journal;17413737, 00222445;2.224;Q1;168;87;245;5249;1350;244;5.30;60.33;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
23;19419;Computers in Human Behavior;journal;07475632;2.174;Q1;203;358;1290;27426;13498;1259;9.79;76.61;United Kingdom;Western Europe;Elsevier Ltd.;1985-2022;"Arts and Humanities (miscellaneous) (Q1); Human-Computer Interaction (Q1); Psychology (miscellaneous) (Q1)"
24;17530;Social Forces;journal;15347605, 00377732;2.135;Q1;137;40;183;3012;812;181;4.36;75.30;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
25;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.049;Q1;84;110;218;5598;852;202;2.45;50.89;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
26;12773;British Journal of Mathematical and Statistical Psychology;journal;00071102, 20448317;1.991;Q1;53;41;85;1901;261;84;3.15;46.37;United States;Northern America;Wiley-Blackwell;1965-2021;"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Statistics and Probability (Q1)"
27;85519;Ethics;journal;1539297X, 00141704;1.983;Q1;78;29;66;527;158;56;1.77;18.17;United States;Northern America;University of Chicago;1973-1990, 1992-1993, 1996-2021;Philosophy (Q1)
28;21933;Decision Support Systems;journal;01679236;1.973;Q1;161;125;335;6966;2853;333;7.42;55.73;Netherlands;Western Europe;Elsevier;1985-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
29;7200153167;Phronesis;journal;00318868, 15685284;1.911;Q1;26;21;44;728;47;44;1.00;34.67;Netherlands;Western Europe;Brill Academic Publishers;1957, 1959-1960, 1962-1970, 1972-1986, 1988-1989, 1991-2021;"History (Q1); History and Philosophy of Science (Q1); Philosophy (Q1)"
30;17500155105;Emotion Review;journal;17540739;1.908;Q1;77;29;118;2393;611;95;5.30;82.52;United Kingdom;Western Europe;SAGE Publications Ltd;2009-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Social Psychology (Q1)"
31;83061;Journal of Archaeological Research;journal;15737756, 10590161;1.867;Q1;58;21;35;6895;164;34;5.16;328.33;United States;Northern America;Springer New York;1993-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Arts and Humanities (miscellaneous) (Q1)"
32;18983;Social Science and Medicine;journal;18735347, 02779536;1.806;Q1;255;794;1720;46597;9624;1640;5.06;58.69;United Kingdom;Western Europe;Elsevier Ltd.;1967-2021;"Health (social science) (Q1); History and Philosophy of Science (Q1); Medicine (miscellaneous) (Q1)"
33;5700176815;Journalism;journal;14648849, 17413001;1.802;Q1;69;265;398;14511;1606;378;3.49;54.76;United Kingdom;Western Europe;SAGE Publications Ltd;2000-2021;"Arts and Humanities (miscellaneous) (Q1); Communication (Q1)"
34;97151;Journal of World Prehistory;journal;15737802, 08927537;1.757;Q1;56;13;36;2736;149;36;3.48;210.46;United States;Northern America;Springer New York;1987-2006, 2008-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Arts and Humanities (miscellaneous) (Q1)"
35;26151;Philosophy and Phenomenological Research;journal;00318205, 19331592;1.732;Q1;44;158;271;6966;644;246;2.09;44.09;United States;Northern America;Wiley-Blackwell;1970, 1988, 2006, 2008-2021;"History and Philosophy of Science (Q1); Philosophy (Q1)"
36;24826;Journal of Philosophy;journal;0022362X, 19398549;1.709;Q1;56;0;77;0;174;73;2.10;0.00;United States;Northern America;Journal of Philosophy, Inc.;1977, 1980, 1989-1990, 2002-2020;Philosophy (Q1)
37;15548;European Child and Adolescent Psychiatry;journal;10188827, 1435165X;1.696;Q1;100;339;476;17275;2498;419;5.28;50.96;Germany;Western Europe;D. Steinkopff-Verlag;1992-2021;"Developmental and Educational Psychology (Q1); Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Philosophy (Q1); Psychiatry and Mental Health (Q1)"
38;26239;Quaternary Science Reviews;journal;02773791;1.694;Q1;192;398;1251;40305;5546;1221;4.16;101.27;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
39;21503;Evolution and Human Behavior;journal;10905138;1.676;Q1;119;72;195;4581;826;178;4.13;63.63;United States;Northern America;Elsevier Inc.;1997-2021;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
40;28528;Explorations in Economic History;journal;00144983;1.631;Q1;47;23;77;1729;154;77;1.29;75.17;United States;Northern America;Academic Press Inc.;1969-2021;"Economics and Econometrics (Q1); History (Q1)"
41;19700170231;Criminology and Public Policy;journal;17459133, 15386473;1.618;Q1;37;29;171;2177;619;141;4.32;75.07;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2012-2021;"Law (Q1); Literature and Literary Theory (Q1); Public Administration (Q1)"
