Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;12.597;Q1;348;257;625;8837;7341;261;11.57;34.39;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
2;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;8.284;Q1;210;31;87;3850;1372;85;13.35;124.19;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
3;21191;Pharmacological Reviews;journal;15210081, 00316997;8.051;Q1;241;26;94;10565;1971;94;20.41;406.35;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
4;4700152457;Nano Today;journal;17480132;6.225;Q1;155;52;194;6229;2126;130;11.34;119.79;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
5;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;5.35;Q1;225;97;267;8367;2838;211;11;86.26;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;4.45;Q1;211;131;331;24955;3995;330;11.58;190.5;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
7;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;4.262;Q1;331;197;479;31881;7269;432;11.44;161.83;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
8;12611;Drug Resistance Updates;journal;13687646, 15322084;3.794;Q1;119;31;41;5374;453;41;12.1;173.35;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
9;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;3.747;Q1;227;323;907;18423;5819;860;5.94;57.04;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
10;26371;Natural Product Reports;journal;02650568, 14604752;3.534;Q1;188;77;233;10320;2404;227;10.04;134.03;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
11;12455;Molecular Therapy;journal;15250024, 15250016;3.362;Q1;185;237;704;10532;4381;582;5.66;44.44;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
12;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.259;Q1;233;305;919;38436;5646;909;6.19;126.02;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
13;21100456838;Cell Chemical Biology;journal;24519448, 24519456;3.258;Q1;190;187;540;8036;3149;526;6.04;42.97;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
14;18148;Pain;journal;18726623, 03043959;3.009;Q1;269;367;1123;18151;5859;879;4.56;49.46;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
15;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;2.844;Q1;66;11;19;1872;114;13;4.64;170.18;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
16;21100218543;Molecular Therapy - Nucleic Acids;journal;21622531;2.795;Q1;71;115;207;5042;1352;202;6.95;43.84;United States;Northern America;Cell Press;2012-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
17;4400151524;Particle and Fibre Toxicology;journal;17438977;2.755;Q1;105;67;171;4492;1732;166;9.04;67.04;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
18;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.701;Q1;134;33;111;6234;1030;111;9.22;188.91;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
