Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;58530;National Vital Statistics Reports;journal;15518922, 15518930;16.197;Q1;110;8;17;0;632;17;39.82;0;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
2;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;15.781;Q1;148;2;18;0;620;18;34.75;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
3;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;10.699;Q1;104;44;17;0;481;17;11;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
4;16036;Administrative Science Quarterly;journal;00018392, 19303815;7.138;Q1;191;22;57;1568;376;54;5.79;71.27;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
5;15557;American Political Science Review;journal;15375943, 00030554;7.039;Q1;182;48;125;2758;658;115;4.01;57.46;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;24204;Review of Economics and Statistics;journal;00346535, 15309142;6.765;Q1;177;101;198;3841;893;198;3.7;38.03;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
7;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.099;Q1;228;326;742;4574;7382;621;10.57;14.03;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
8;39139;International Organization;journal;15315088, 00208183;6.017;Q1;151;25;75;2014;430;74;4.78;80.56;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
9;15555;American Journal of Political Science;journal;00925853, 15405907;5.666;Q1;180;64;179;3519;840;178;3.98;54.98;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;30039;Journal of Personality and Social Psychology;journal;00223514;5.546;Q1;392;158;451;11444;3570;449;6.66;72.43;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
11;19684;Criminology;journal;17459125, 00111384;5.408;Q1;147;35;110;2516;474;109;3.51;71.89;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
12;16976;Annual Review of Sociology;book series;03600572, 15452115;5.157;Q1;186;28;74;3873;603;74;7.12;138.32;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
13;16929;American Sociological Review;journal;00031224, 19398271;5.069;Q1;208;40;134;3201;833;129;5.69;80.03;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
14;22899;Journal of Consumer Research;journal;00935301, 15375277;4.912;Q1;194;74;232;4070;1171;231;4.17;55;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
15;16926;American Journal of Sociology;journal;00029602, 15375390;4.862;Q1;191;36;124;3546;607;117;3.92;98.5;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
16;12481;Journal of Engineering Education;journal;10694730, 21689830;4.58;Q1;113;35;115;2030;574;93;4.14;58;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
17;20377;Journal of Quantitative Criminology;journal;07484518, 15737799;4.577;Q1;87;24;66;1433;180;58;2.55;59.71;United States;Northern America;Springer New York;1985-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
18;19634;Crime and Justice;book series;21530416, 01923234;4.356;Q1;44;12;28;1341;108;25;2.89;111.75;United States;Northern America;University of Chicago;2004-2021;Sociology and Political Science (Q1)
19;27162;Journal of Business and Economic Statistics;journal;07350015, 15372707;4.241;Q1;106;49;134;1478;281;117;1.85;30.16;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
20;22478;Journal of Memory and Language;journal;10960821, 0749596X;4.207;Q1;156;57;205;3382;1074;204;3.48;59.33;United States;Northern America;Academic Press Inc.;1985-2021;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
21;28092;Economic Geography;journal;00130095;4.044;Q1;89;17;58;1253;353;58;5.14;73.71;United Kingdom;Western Europe;Taylor and Francis Ltd.;1972, 1974, 1978-1985, 1987-2021;"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)"
22;32383;Cultural Anthropology;journal;08867356, 15481360;4.018;Q1;80;35;64;1375;324;64;4.22;39.29;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
23;24406;Journal of Urban Economics;journal;10959068, 00941190;3.983;Q1;118;35;196;1278;690;194;2.63;36.51;United States;Northern America;Academic Press Inc.;1974-2021;"Economics and Econometrics (Q1); Urban Studies (Q1)"
24;28464;Econometric Theory;journal;02664666, 14694360;3.967;Q1;74;49;215;1704;274;207;1.07;34.78;United Kingdom;Western Europe;Cambridge University Press;1985-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
25;13447;Comparative Political Studies;journal;15523829, 00104140;3.96;Q1;114;56;166;3083;556;164;2.62;55.05;United States;Northern America;SAGE Publications Inc.;1968-2021;Sociology and Political Science (Q1)
26;16512;Review of Educational Research;journal;00346543, 19351046;3.938;Q1;163;21;95;2066;591;88;5.11;98.38;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
27;12872;Cognitive Psychology;journal;10955623, 00100285;3.87;Q1;123;17;76;1429;406;76;5.22;84.06;United States;Northern America;Academic Press Inc.;1970-2021;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;25835;International Security;journal;15314804, 01622889;3.832;Q1;113;37;87;5444;343;56;3.88;147.14;United States;Northern America;MIT Press Journals;1984, 1996-2021;"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
29;23621;Journal of Research in Science Teaching;journal;10982736, 00224308;3.824;Q1;139;54;172;3568;671;160;3.43;66.07;United States;Northern America;"John Wiley &amp; Sons Inc.";1963-1967, 1969-2021;Education (Q1)
30;25725;World Politics;journal;00438871, 10863338;3.737;Q1;114;20;55;1911;293;55;5.63;95.55;United Kingdom;Western Europe;Cambridge University Press;1948-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
31;15646;Annual Review of Political Science;book series;10942939, 15451577;3.729;Q1;113;18;77;1691;424;76;2.73;93.94;United States;Northern America;Annual Reviews Inc.;1998-2021;Sociology and Political Science (Q1)
32;29432;American Educational Research Journal;journal;00028312, 19351011;3.693;Q1;130;41;100;2946;518;98;4.32;71.85;United States;Northern America;SAGE Publications Ltd;1978, 1982, 1986, 1996-2021;Education (Q1)
33;145558;Political Analysis;journal;10471987, 14764989;3.671;Q1;73;33;82;1225;210;70;2.49;37.12;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
34;21681;University of Pennsylvania Law Review;journal;19428537, 00419907;3.67;Q1;64;49;120;11977;348;92;2.66;244.43;United States;Northern America;University of Pennsylvania Law School;1974, 1977-1978, 1986, 1989-1990, 1992-1993, 1996-2020;Law (Q1)
35;12808;Journal of Educational Psychology;journal;19392176, 00220663;3.575;Q1;224;63;203;4833;1091;203;4.12;76.71;United States;Northern America;American Psychological Association;1910-2021;"Developmental and Educational Psychology (Q1); Education (Q1)"
36;19700182031;Energy Education Science and Technology Part B: Social and Educational Studies (discontinued);journal;13087711;3.56;Q1;31;49;23;2220;548;23;23.83;45.31;Turkey;Middle East;Sila Science;2009-2014;Education (Q1)
37;13354;Journal of Teacher Education;journal;00224871, 15527816;3.557;Q1;98;35;121;1675;533;114;3.74;47.86;United States;Northern America;SAGE Publications Inc.;1950-2021;Education (Q1)
38;29214;Transactions of the Institute of British Geographers;journal;00202754, 14755661;3.48;Q1;114;47;116;2922;544;104;4.51;62.17;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1976-2021;"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
