Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21191;Pharmacological Reviews;journal;15210081, 00316997;12.836;Q1;241;21;74;6688;2042;72;23.27;318.48;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
2;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;11.425;Q1;210;23;81;3391;1941;81;22.9;147.43;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
3;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;8.115;Q1;348;317;492;7006;3196;170;6.5;22.1;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
4;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;3.91;Q1;66;14;32;1993;244;32;8.04;142.36;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;3.825;Q1;225;117;489;5609;3243;392;7.41;47.94;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.779;Q1;211;55;183;9408;1620;180;7.82;171.05;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
7;19907;Medicinal Research Reviews;journal;01986325, 10981128;3.348;Q1;134;25;83;3875;771;83;9.18;155;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
8;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.027;Q1;233;275;615;23250;3378;606;5.06;84.55;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
9;145164;Human Genomics;journal;14739542, 14797364;2.98;Q1;59;36;7;587;11;7;1.57;16.31;United Kingdom;Western Europe;BioMed Central Ltd.;2003-2006, 2008-2021;"Drug Discovery (Q1); Genetics (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)"
10;21100456838;Cell Chemical Biology;journal;24519448, 24519456;2.818;Q1;190;221;434;7600;2159;414;4.62;34.39;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
11;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;2.753;Q1;331;119;379;9608;3195;337;7.84;80.74;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
12;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.657;Q1;202;357;1027;14024;5866;1027;5.3;39.28;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1965-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
13;26371;Natural Product Reports;journal;02650568, 14604752;2.451;Q1;188;46;120;7652;856;118;7.01;166.35;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
14;18403;Apoptosis : an international journal on programmed cell death;journal;13608185, 1573675X;2.441;Q1;115;84;172;4678;847;170;4.72;55.69;Netherlands;Western Europe;Springer Netherlands;1996-2021;"Biochemistry (medical) (Q1); Cancer Research (Q1); Cell Biology (Q1); Clinical Biochemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
15;130044;Pharmacogenetics and Genomics;journal;17446880, 17446872;2.377;-;144;101;292;3620;2028;278;6.34;35.84;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2005-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)"
16;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;2.241;Q1;227;250;659;13878;3276;620;4.74;55.51;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
17;82448;Mutation Research - DNA Repair;journal;09218777;2.218;Q1;75;0;79;0;307;78;0;0;Netherlands;Western Europe;Elsevier BV;1989-2001;"Genetics (Q1); Molecular Biology (Q1); Toxicology (Q1)"
18;29311;Current Cancer Drug Targets;journal;15680096, 18735576;2.211;Q1;96;53;75;6918;413;73;5.56;130.53;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2001-2021;"Cancer Research (Q1); Drug Discovery (Q1); Pharmacology (Q1)"
19;12611;Drug Resistance Updates;journal;13687646, 15322084;2.198;Q1;119;30;99;2901;535;89;5.46;96.7;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
20;18148;Pain;journal;18726623, 03043959;2.107;Q1;269;345;788;13158;3982;736;4.38;38.14;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
21;15984;Journal of Molecular Medicine;journal;09462716, 14321440;2.049;Q1;146;97;327;5520;1267;297;3.74;56.91;Germany;Western Europe;Springer Verlag;1976-1978, 1980-1981, 1995-2021;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1)"
22;20681;Current Opinion in Pharmacology;journal;14714973, 14714892;2.009;Q1;139;100;307;4894;1445;282;4.93;48.94;Netherlands;Western Europe;Elsevier BV;2001-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
23;23041;Journal of Medicinal Chemistry;journal;00222623, 15204804;1.958;Q1;276;741;1724;29138;9055;1709;5.26;39.32;United States;Northern America;American Chemical Society;1959-1961, 1963-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
24;19615;Antimicrobial Agents and Chemotherapy;journal;10986596, 00664804;1.929;Q1;269;813;2083;24447;10486;1993;4.85;30.07;United States;Northern America;American Society for Microbiology;1963-1970, 1972-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
25;23086;Journal of Pharmacology and Experimental Therapeutics;journal;15210103, 00223565;1.918;Q1;233;601;1813;22625;8784;1813;4.68;37.65;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1945-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
26;20435;Neuropharmacology;journal;00283908, 18737064;1.901;Q1;176;261;696;13239;2845;696;4.01;50.72;United Kingdom;Western Europe;Elsevier Ltd.;1962-2021;"Pharmacology (Q1); Cellular and Molecular Neuroscience (Q2)"
27;12455;Molecular Therapy;journal;15250024, 15250016;1.856;Q1;185;232;689;9264;3444;595;4.7;39.93;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1); Pharmacology (Q1); Molecular Biology (Q2)"
28;110174;Prostaglandins and Other Lipid Mediators;journal;10988823;1.837;Q1;76;33;170;1358;649;168;3.97;41.15;United States;Northern America;Elsevier Inc.;1996, 1998-2021;"Biochemistry (Q1); Pharmacology (Q1); Physiology (Q1); Cell Biology (Q2)"
29;21782;Psychopharmacology;journal;00333158, 14322072;1.798;Q1;202;370;997;18890;3976;948;3.62;51.05;Germany;Western Europe;Springer Verlag;1959-2021;Pharmacology (Q1)
30;28792;Cancer Biology and Therapy;journal;15384047, 15558576;1.749;Q1;120;296;300;9401;758;211;2.53;31.76;United States;Northern America;Landes Bioscience;2002-2021;"Cancer Research (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
31;29318;Anti-Cancer Agents in Medicinal Chemistry;journal;18715206, 18755992;1.729;Q1;100;49;98;4262;486;93;5.19;86.98;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2006-2021;"Cancer Research (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
32;23488;Current Medicinal Chemistry;journal;09298673, 1875533X;1.682;Q1;183;219;463;26553;2215;434;4.23;121.25;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1994-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
33;23916;Environmental Pollution;journal;02697491, 18736424;1.672;Q1;249;282;830;10872;2244;826;2.45;38.55;United Kingdom;Western Europe;Elsevier Ltd.;1970-1980, 1986-2022;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
34;12331;Current Topics in Medicinal Chemistry;journal;15680266, 18734294;1.651;Q1;122;136;223;12967;1081;221;4.93;95.35;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2001-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1)"
35;21455;Progress in Medicinal Chemistry;journal;00796468, 18757863;1.638;Q1;36;7;27;1827;95;23;2.79;261;Netherlands;Western Europe;Elsevier;1961-1963, 1965, 1967, 1969-2021;"Pharmacology (Q1); Molecular Medicine (Q2)"
