Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;11.296;Q1;348;244;684;7551;11388;233;16.62;30.95;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;5.540;Q1;241;40;73;14138;1748;73;19.77;353.45;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;4.002;Q1;210;42;95;5781;1526;95;16.24;137.64;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
4;4700152457;Nano Today;journal;17480132;3.890;Q1;155;239;235;25984;4387;229;17.26;108.72;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
5;12611;Drug Resistance Updates;journal;13687646, 15322084;3.845;Q1;119;21;63;5642;1409;63;22.22;268.67;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
6;21100466864;Journal for ImmunoTherapy of Cancer;journal;20511426;3.450;Q1;80;562;998;24185;11990;992;10.68;43.03;United Kingdom;Western Europe;BMJ Publishing Group;2013-2021;"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
7;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;3.389;Q1;225;92;294;7703;3610;284;11.60;83.73;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
8;21100232818;Emerging Microbes and Infections;journal;22221751;3.322;Q1;68;225;679;9379;8901;560;15.90;41.68;United Kingdom;Western Europe;Nature Publishing Group;2012-2021;"Drug Discovery (Q1); Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Parasitology (Q1); Virology (Q1)"
9;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.085;Q1;211;185;460;40141;6443;460;12.95;216.98;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
10;12455;Molecular Therapy;journal;15250024, 15250016;3.064;Q1;185;304;703;16834;7215;641;9.65;55.38;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
11;21100850730;npj Vaccines;journal;20590105;2.953;Q1;30;153;205;8819;1679;196;8.46;57.64;United Kingdom;Western Europe;Nature Publishing Group;2016-2021;"Immunology (Q1); Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
12;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;2.934;Q1;331;325;467;70971;7985;434;16.04;218.37;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
