Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;19.692;Q1;248;24;71;3352;1847;70;25.08;139.67;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
2;17978;Neuron;journal;10974199, 08966273;12.809;Q1;493;455;1241;27990;18109;1237;14.01;61.52;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
3;17436;Nature Neuroscience;journal;10976256, 15461726;11.901;Q1;437;295;862;12504;11896;824;13.1;42.39;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
4;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;11.838;Q1;434;160;562;9357;6832;352;10.06;58.48;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
5;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;11.544;Q1;326;109;317;6702;4310;209;12.62;61.49;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
6;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;10.206;Q1;301;79;201;7671;3031;196;13.86;97.1;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
7;17435;EMBO Journal;journal;02614189, 14602075;9.143;Q1;405;293;1183;13992;11637;1170;9.8;47.75;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
8;12977;PLoS Biology;journal;15449173, 15457885;8.223;Q1;281;288;779;12886;7560;744;8.84;44.74;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
9;17382;Molecular Psychiatry;journal;14765578, 13594184;6.393;Q1;225;192;440;9793;4636;337;10.48;51.01;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
10;3600148102;Alzheimer's and Dementia;journal;15525279, 15525260;6.16;Q1;135;112;224;5482;3057;180;15.89;48.95;United States;Northern America;"John Wiley &amp; Sons Inc.";2005-2021;"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Epidemiology (Q1); Geriatrics and Gerontology (Q1); Health Policy (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)"
11;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;6.16;Q1;235;154;379;9417;3044;359;7.5;61.15;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
12;21100242814;eLife;journal;2050084X;6.086;Q1;161;311;43;12947;200;40;4.65;41.63;United Kingdom;Western Europe;eLife Sciences Publications;2012-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
13;14308;Biological Psychiatry;journal;00063223, 18732402;6.016;Q1;333;337;1139;16405;9877;866;7.72;48.68;United States;Northern America;Elsevier USA;1969-2021;Biological Psychiatry (Q1)
14;17552;Acta Neuropathologica;journal;00016322, 14320533;5.814;Q1;184;148;427;8740;4206;370;9.14;59.05;Germany;Western Europe;Springer Verlag;1961-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
15;14179;Annals of Neurology;journal;15318249, 03645134;5.769;Q1;308;244;929;7408;7833;624;8.47;30.36;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
16;16764;Journal of Neuroscience;journal;02706474, 15292401;5.742;Q1;471;1799;5291;99355;41275;5211;7.24;55.23;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
17;18045;Neuroscience and Biobehavioral Reviews;journal;18737528, 01497634;5.667;Q1;255;216;442;33557;5272;424;11.44;155.36;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
18;14855;Cerebral Cortex;journal;10473211, 14602199;5.386;Q1;262;270;786;16267;6244;782;7.68;60.25;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1)"
19;24025;Progress in Neurobiology;journal;18735118, 03010082;5.135;Q1;239;53;261;11756;2891;248;11.16;221.81;United Kingdom;Western Europe;Elsevier Ltd.;1959, 1962, 1973-2021;Neuroscience (miscellaneous) (Q1)
20;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;4.908;Q1;164;42;90;9457;1128;90;11.22;225.17;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
21;15537;Current Biology;journal;18790445, 09609822;4.896;-;331;753;2144;20375;12065;1951;5.49;27.06;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
22;6600153204;Brain Structure and Function;journal;18632653, 18632661;4.555;Q1;101;104;148;7122;1120;146;3.55;68.48;Germany;Western Europe;Springer Verlag;2007-2021;"Anatomy (Q1); Histology (Q1); Neuroscience (miscellaneous) (Q1)"
23;14351;Brain Research Reviews;journal;01650173, 18726321;4.551;Q1;202;0;92;0;901;89;6.83;0;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
24;21100206244;Open Biology;journal;20462441;4.542;Q1;60;70;65;4457;306;63;4.71;63.67;United Kingdom;Western Europe;The Royal Society;2011-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Neuroscience (miscellaneous) (Q1)"
25;17495;NeuroImage;journal;10959572, 10538119;4.489;Q1;381;890;3244;55933;25118;3182;7.2;62.85;United States;Northern America;Academic Press Inc.;1970, 1992-2021;"Cognitive Neuroscience (Q1); Neurology (Q1)"
