Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;11.689;Q1;210;19;64;2367;1512;64;24.47;124.58;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;9.362;Q1;241;19;71;6531;1527;68;17.06;343.74;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;6.955;Q1;348;196;485;7293;5968;387;11.4;37.21;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
4;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;5.016;Q1;225;82;283;5642;2774;267;9.21;68.8;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
5;4700152457;Nano Today;journal;17480132;4.977;Q1;155;48;88;3092;614;53;7.5;64.42;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
6;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;4.23;Q1;331;139;364;15218;4420;315;12.16;109.48;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
7;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;4.101;Q1;211;103;339;20152;3606;338;9.88;195.65;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
8;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.995;Q1;233;299;845;28820;5651;841;6.44;96.39;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
9;12611;Drug Resistance Updates;journal;13687646, 15322084;3.991;Q1;119;16;52;1836;565;52;12.52;114.75;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
10;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;3.59;Q1;227;255;836;16245;5588;801;6.84;63.71;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
11;20681;Current Opinion in Pharmacology;journal;14714973, 14714892;3.52;Q1;139;116;305;6206;2192;274;7.04;53.5;Netherlands;Western Europe;Elsevier BV;2001-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
12;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;3.408;Q1;66;0;20;0;140;20;8.75;0;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
13;12455;Molecular Therapy;journal;15250024, 15250016;3.36;Q1;185;257;775;10612;4731;692;5.9;41.29;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
14;19907;Medicinal Research Reviews;journal;01986325, 10981128;3.062;Q1;134;27;85;5423;821;85;9.41;200.85;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
15;26371;Natural Product Reports;journal;02650568, 14604752;2.925;Q1;188;77;186;11182;1453;181;7.69;145.22;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
16;23010;Journal of Controlled Release;journal;18734995, 01683659;2.922;Q1;282;286;898;10748;5889;869;6.23;37.58;Netherlands;Western Europe;Elsevier;1984-2021;Pharmaceutical Science (Q1)
17;21100456838;Cell Chemical Biology;journal;24519448, 24519456;2.916;Q1;190;155;487;6139;2380;451;4.93;39.61;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
18;18148;Pain;journal;18726623, 03043959;2.702;Q1;269;351;1036;13093;5992;819;5.41;37.3;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
19;20626;Clinical Pharmacology and Therapeutics;journal;15326535, 00099236;2.51;Q1;195;241;678;5775;4008;570;5.49;23.96;United States;Northern America;Wiley-Blackwell;1960-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
20;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.433;Q1;202;274;1166;12054;5712;1162;4.76;43.99;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1965-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
21;19615;Antimicrobial Agents and Chemotherapy;journal;10986596, 00664804;2.424;Q1;269;875;2216;27072;11992;2096;5.19;30.94;United States;Northern America;American Society for Microbiology;1963-1970, 1972-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
22;15984;Journal of Molecular Medicine;journal;09462716, 14321440;2.375;Q1;146;129;396;5819;1930;376;4.93;45.11;Germany;Western Europe;Springer Verlag;1976-1978, 1980-1981, 1995-2021;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1)"
23;29311;Current Cancer Drug Targets;journal;15680096, 18735576;2.329;Q1;96;75;194;9712;1091;185;5.42;129.49;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2001-2021;"Cancer Research (Q1); Drug Discovery (Q1); Pharmacology (Q1)"
24;5100155080;Neurotherapeutics;journal;19337213;2.326;Q1;122;75;198;6608;1180;183;6.31;88.11;United States;Northern America;Springer New York;2007-2021;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
25;20104;CNS Drug Reviews;journal;1080563X, 15273458;2.211;Q1;61;0;44;0;314;44;5.54;0;United States;Northern America;Neva Press, Inc.;1995-2007;"Neuropsychology and Physiological Psychology (Q1); Pharmacology (Q1)"
26;24749;Addiction Biology;journal;13556215, 13691600;2.185;Q1;83;54;116;3132;548;110;4.58;58;United States;Northern America;Wiley-Blackwell;1996-2021;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
27;21782;Psychopharmacology;journal;00333158, 14322072;2.178;Q1;202;389;1063;23283;4790;1025;4.23;59.85;Germany;Western Europe;Springer Verlag;1959-2021;Pharmacology (Q1)
28;4400151524;Particle and Fibre Toxicology;journal;17438977;2.16;Q1;105;31;49;1670;330;46;5.18;53.87;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
29;20084;British Journal of Pharmacology;journal;14765381, 00071188;2.126;Q1;223;610;1334;28479;7220;1288;5.48;46.69;United States;Northern America;Wiley-Blackwell;1965-2021;Pharmacology (Q1)
30;21000196010;Topics in antiviral medicine;journal;21615861, 21615853;2.076;Q1;43;18;63;311;300;62;6;17.28;United States;Northern America;International Antiviral Society;2011-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Virology (Q1)"
31;24661;Critical Reviews in Toxicology;journal;15476898, 10408444;2.075;Q1;117;38;105;5576;692;99;4.46;146.74;United Kingdom;Western Europe;Informa Healthcare;1971-2021;Toxicology (Q1)
32;16876;Bioconjugate Chemistry;journal;15204812, 10431802;2.037;Q1;177;286;817;12265;3876;814;4.55;42.88;United States;Northern America;American Chemical Society;1990-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
33;23041;Journal of Medicinal Chemistry;journal;00222623, 15204804;2.034;Q1;276;816;2454;34843;12921;2450;5.05;42.7;United States;Northern America;American Chemical Society;1959-1961, 1963-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
34;26380;Drug and Alcohol Dependence;journal;03768716;2.025;Q1;173;263;725;12249;3002;700;3.97;46.57;Ireland;Western Europe;Elsevier Ireland Ltd;1975-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
35;25218;Toxicological Sciences;journal;10960929, 10966080;2.018;Q1;193;331;910;16093;4883;862;4.95;48.62;United Kingdom;Western Europe;Oxford University Press;1981-2021;Toxicology (Q1)
36;23916;Environmental Pollution;journal;02697491, 18736424;2.002;Q1;249;457;1429;20412;5864;1410;3.72;44.67;United Kingdom;Western Europe;Elsevier Ltd.;1970-1980, 1986-2022;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
37;22072;Current Gene Therapy;journal;18755631, 15665232;1.983;Q1;75;44;129;5188;715;126;5.81;117.91;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2001-2021;"Drug Discovery (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1); Molecular Biology (Q2)"
38;21196;Drug Discovery Today;journal;18785832, 13596446;1.979;Q1;185;154;459;8116;2828;433;6.16;52.7;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
39;22418;Journal of Antimicrobial Chemotherapy;journal;03057453, 14602091;1.902;Q1;203;583;1558;13684;6818;1238;4.27;23.47;United Kingdom;Western Europe;Oxford University Press;1975-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
40;22452;International Journal of Neuropsychopharmacology;journal;14611457, 14695111;1.897;Q1;113;136;294;6496;1149;263;4.07;47.76;United Kingdom;Western Europe;Oxford University Press;1998-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
41;20063;Biochemical Pharmacology;journal;18732968, 00062952;1.896;Q1;206;341;1070;18971;5316;994;4.5;55.63;United States;Northern America;Elsevier Inc.;1958-2021;"Biochemistry (Q1); Pharmacology (Q1)"
42;20129;Cardiovascular Drug Reviews;journal;15273466, 08975957;1.875;Q1;50;0;46;0;249;44;5.72;0;United States;Northern America;Neva Press, Inc.;1983-2007;"Cardiology and Cardiovascular Medicine (Q1); Pharmacology (Q1)"
43;23086;Journal of Pharmacology and Experimental Therapeutics;journal;15210103, 00223565;1.851;Q1;233;474;1670;17409;7532;1658;4.37;36.73;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1945-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
44;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X, 15590631;1.85;Q1;96;58;216;2371;631;200;2.73;40.88;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;"Epidemiology (Q1); Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1)"
