Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;34.638;Q1;148;2;16;184;1124;16;86.20;92.00;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;58530;National Vital Statistics Reports;journal;15518922, 15518930;33.557;Q1;110;7;32;207;1279;32;45.92;29.57;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
3;19700180594;Handbook of International Economics;book series;15734404;25.020;Q1;11;0;14;0;202;0;0.00;0.00;Netherlands;Western Europe;North-Holland Publ Co;1984-1985, 1995, 2014;"Economics and Econometrics (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Finance (Q1); Political Science and International Relations (Q1)"
4;17600155103;Living Reviews in European Governance;journal;1813856X;15.799;Q1;12;0;2;0;35;2;7.00;0.00;Austria;Western Europe;;;Political Science and International Relations (Q1)
5;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;10.892;Q1;104;22;74;984;1737;70;24.30;44.73;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
6;16036;Administrative Science Quarterly;journal;00018392, 19303815;10.187;Q1;191;23;69;2123;533;62;6.23;92.30;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
7;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;9.323;Q1;228;387;984;2899;8579;627;9.22;7.49;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
8;15555;American Journal of Political Science;journal;00925853, 15405907;8.595;Q1;180;64;199;3224;1332;199;6.02;50.38;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
9;39139;International Organization;journal;15315088, 00208183;8.527;Q1;151;41;92;2979;569;92;5.58;72.66;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;21100198409;Nature Climate Change;journal;17586798, 1758678X;8.341;Q1;211;217;870;6632;10530;593;11.65;30.56;United Kingdom;Western Europe;Nature Publishing Group;2011-2021;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
11;24204;Review of Economics and Statistics;journal;00346535, 15309142;7.088;Q1;177;73;215;2718;969;210;3.95;37.23;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
12;25725;World Politics;journal;00438871, 10863338;6.544;Q1;114;18;60;1656;311;60;3.58;92.00;United Kingdom;Western Europe;Cambridge University Press;1948-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
13;11600153640;Quarterly Journal of Political Science;journal;15540634, 15540626;6.453;Q1;37;20;41;1131;118;39;2.64;56.55;United States;Northern America;Now Publishers Inc;2006-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
14;16929;American Sociological Review;journal;00031224, 19398271;6.333;Q1;208;48;152;4072;1085;149;5.88;84.83;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
15;16976;Annual Review of Sociology;book series;03600572, 15452115;6.119;Q1;186;25;77;3783;743;77;8.64;151.32;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
16;22899;Journal of Consumer Research;journal;00935301, 15375277;5.856;Q1;194;66;203;4817;1028;194;4.16;72.98;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
17;15557;American Political Science Review;journal;15375943, 00030554;5.587;Q1;182;53;159;3651;777;154;3.87;68.89;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
18;17700155020;Handbook of Regional and Urban Economics;book series;15740080;5.455;Q1;37;0;25;0;140;1;5.60;0.00;Netherlands;Western Europe;Elsevier;1987, 1999, 2004, 2015;"Economics and Econometrics (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)"
19;15823;Journal of Public Administration Research and Theory;journal;14779803, 10531858;5.407;Q1;119;42;137;2968;711;137;4.33;70.67;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
20;144974;Journal of Service Research;journal;10946705, 15527379;5.247;Q1;130;29;91;1922;762;87;7.40;66.28;United States;Northern America;SAGE Publications Inc.;1998-2021;"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
21;15646;Annual Review of Political Science;book series;10942939, 15451577;5.109;Q1;113;30;80;2947;470;79;4.45;98.23;United States;Northern America;Annual Reviews Inc.;1998-2021;Sociology and Political Science (Q1)
22;19684;Criminology;journal;17459125, 00111384;4.963;Q1;147;33;76;3087;505;75;5.28;93.55;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
23;21100261712;Analytic Methods in Accident Research;journal;22136657;4.849;Q1;42;21;45;1302;500;45;9.25;62.00;United Kingdom;Western Europe;Elsevier BV;2014-2021;"Safety Research (Q1); Transportation (Q1)"
24;16232;British Journal of Political Science;journal;00071234, 14692112;4.661;Q1;101;46;94;2819;460;91;3.75;61.28;United Kingdom;Western Europe;Cambridge University Press;1971-2021;Sociology and Political Science (Q1)
25;19400157144;Handbook of Income Distribution;book series;15740056;4.646;Q1;30;0;26;0;149;0;5.73;0.00;Netherlands;Western Europe;Elsevier;2000, 2015;"Economics and Econometrics (Q1); Finance (Q1); Sociology and Political Science (Q1)"
26;12442;Progress in Human Geography;journal;14770288, 03091325;4.602;Q1;156;53;161;4955;1288;160;6.80;93.49;United Kingdom;Western Europe;SAGE Publications Ltd;1977-2021;Geography, Planning and Development (Q1)
27;145558;Political Analysis;journal;10471987, 14764989;4.531;Q1;73;30;105;1260;372;100;2.93;42.00;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
28;15613;Journal of Communication;journal;00219916, 14602466;4.411;Q1;143;45;170;2549;999;162;3.50;56.64;United States;Northern America;Wiley-Blackwell;1951-2021;"Communication (Q1); Linguistics and Language (Q1)"
29;30039;Journal of Personality and Social Psychology;journal;00223514;4.302;Q1;392;98;340;8878;2537;336;6.78;90.59;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
30;20333;Journal of Politics;journal;14682508, 00223816;4.220;Q1;129;112;246;5634;781;246;2.54;50.30;United Kingdom;Western Europe;University of Chicago Press;1939-2021;Sociology and Political Science (Q1)
31;27663;Journal of Conflict Resolution;journal;00220027;4.037;Q1;113;85;168;5576;593;166;3.58;65.60;United States;Northern America;SAGE Publications Inc.;1957-2021;"Business, Management and Accounting (miscellaneous) (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
32;25835;International Security;journal;15314804, 01622889;4.005;Q1;113;30;93;1977;331;60;3.53;65.90;United States;Northern America;MIT Press Journals;1984, 1996-2021;"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
