Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21191;Pharmacological Reviews;journal;15210081, 00316997;7.179;Q1;241;22;69;6579;1384;68;16.98;299.05;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
2;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;7.018;Q1;348;185;747;7859;6873;414;9.39;42.48;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
3;4700152457;Nano Today;journal;17480132;6.198;Q1;155;58;147;9149;2755;139;17.95;157.74;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
4;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;5.153;Q1;210;29;92;4022;1134;92;11.77;138.69;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
5;19700174891;Perspectives in Medicinal Chemistry;journal;11773910, 1177391X;4.45;Q1;16;0;2;0;29;2;0;0;New Zealand;Pacific Region;Libertas Academica Ltd.;2008-2011, 2014-2016;"Drug Discovery (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
6;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;4.195;Q1;225;100;285;6905;2928;261;10.68;69.05;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
7;21100466864;Journal for ImmunoTherapy of Cancer;journal;20511426;4.194;Q1;80;337;336;13361;3015;310;9.28;39.65;United Kingdom;Western Europe;BMJ Publishing Group;2013-2021;"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
8;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;4.082;Q1;331;160;522;31288;8288;478;12.21;195.55;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
9;12611;Drug Resistance Updates;journal;13687646, 15322084;3.92;Q1;119;17;66;3750;929;66;10.83;220.59;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
10;12455;Molecular Therapy;journal;15250024, 15250016;3.489;Q1;185;219;757;10586;5397;680;7.5;48.34;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
11;26371;Natural Product Reports;journal;02650568, 14604752;3.421;Q1;188;71;202;11781;2213;195;10.54;165.93;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
12;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.348;Q1;211;148;433;31691;4499;433;10.5;214.13;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
13;21100456838;Cell Chemical Biology;journal;24519448, 24519456;3.283;Q1;190;184;530;8952;3078;505;6.13;48.65;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
14;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;3.122;Q1;227;301;916;15691;5800;849;5.64;52.13;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
15;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;2.97;Q1;233;306;876;36555;6300;864;6.38;119.46;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
16;19600166320;Protein and Cell;journal;16748018, 1674800X;2.827;Q1;74;103;305;3342;1478;211;5.44;32.45;China;Asiatic Region;Higher Education Press;2010-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Drug Discovery (Q1); Medicine (miscellaneous) (Q1)"
17;18148;Pain;journal;18726623, 03043959;2.563;Q1;269;306;1004;16953;5315;819;4.63;55.4;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
18;20084;British Journal of Pharmacology;journal;14765381, 00071188;2.493;Q1;223;331;938;30082;6363;889;7.2;90.88;United States;Northern America;Wiley-Blackwell;1965-2021;Pharmacology (Q1)
19;21100850730;npj Vaccines;journal;20590105;2.465;Q1;30;49;101;2565;543;99;5.54;52.35;United Kingdom;Western Europe;Nature Publishing Group;2016-2021;"Immunology (Q1); Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
20;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.385;Q1;134;71;124;14425;1220;119;9.12;203.17;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
21;21100207003;Theranostics;journal;18387640;2.348;Q1;115;553;982;33976;8638;957;8.33;61.44;Australia;Pacific Region;Ivyspring International Publisher;2012-2021;"Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
22;22418;Journal of Antimicrobial Chemotherapy;journal;03057453, 14602091;2.23;Q1;203;594;1695;16099;7789;1476;4.71;27.1;United Kingdom;Western Europe;Oxford University Press;1975-2021;"Infectious Diseases (Q1); Microbiology (medical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
23;23010;Journal of Controlled Release;journal;18734995, 01683659;2.23;Q1;282;479;1523;35674;12788;1450;7.67;74.48;Netherlands;Western Europe;Elsevier;1984-2021;Pharmaceutical Science (Q1)
24;5100155080;Neurotherapeutics;journal;19337213;2.23;Q1;122;103;269;8732;1636;242;5.8;84.78;United States;Northern America;Springer New York;2007-2021;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
