Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;48.894;Q1;148;3;12;559;1148;12;94;186.33;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;58530;National Vital Statistics Reports;journal;15518922, 15518930;27.31;Q1;110;11;32;192;1361;32;44.95;17.45;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
3;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;18.375;Q1;104;14;55;811;1518;55;38.5;57.93;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
4;16036;Administrative Science Quarterly;journal;00018392, 19303815;13.521;Q1;191;27;70;2941;580;63;7.54;108.93;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
5;15555;American Journal of Political Science;journal;00925853, 15405907;9.602;Q1;180;66;195;3359;1312;195;4.63;50.89;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;21100198409;Nature Climate Change;journal;17586798, 1758678X;8.612;Q1;211;279;780;8979;10748;543;13.34;32.18;United Kingdom;Western Europe;Nature Publishing Group;2011-2021;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
7;24204;Review of Economics and Statistics;journal;00346535, 15309142;8.363;Q1;177;65;218;2639;956;216;3.78;40.6;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
8;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;7.695;Q1;228;370;1113;2481;8874;661;8.09;6.71;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
9;39139;International Organization;journal;15315088, 00208183;7.363;Q1;151;30;91;2405;554;89;5.03;80.17;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;11600153640;Quarterly Journal of Political Science;journal;15540634, 15540626;6.609;Q1;37;16;48;811;128;46;1.74;50.69;United States;Northern America;Now Publishers Inc;2006-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
11;22899;Journal of Consumer Research;journal;00935301, 15375277;6.59;Q1;194;58;173;3945;961;169;4.83;68.02;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
12;15557;American Political Science Review;journal;15375943, 00030554;6.531;Q1;182;75;158;4343;792;156;4.19;57.91;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
13;145558;Political Analysis;journal;10471987, 14764989;6.126;Q1;73;37;105;1103;346;101;2.46;29.81;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
14;15823;Journal of Public Administration Research and Theory;journal;14779803, 10531858;5.875;Q1;119;28;141;2287;687;141;3.58;81.68;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
15;16929;American Sociological Review;journal;00031224, 19398271;5.862;Q1;208;42;146;4233;1059;143;6.07;100.79;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
16;16512;Review of Educational Research;journal;00346543, 19351046;5.509;Q1;163;23;86;2827;1018;85;11.06;122.91;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
17;20333;Journal of Politics;journal;14682508, 00223816;5.266;Q1;129;132;279;5783;909;279;2.69;43.81;United Kingdom;Western Europe;University of Chicago Press;1939-2021;Sociology and Political Science (Q1)
18;15646;Annual Review of Political Science;book series;10942939, 15451577;5.235;Q1;113;27;85;2466;439;84;4.46;91.33;United States;Northern America;Annual Reviews Inc.;1998-2021;Sociology and Political Science (Q1)
