Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;22913;Periodontology 2000;journal;09066713, 16000757;3.189;Q1;132;43;125;4370;1031;125;8.74;101.63;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
2;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.581;Q1;159;167;442;8030;2153;436;4.19;48.08;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
3;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.344;Q1;171;178;688;7721;2777;684;3.73;43.38;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
4;25610;International Endodontic Journal;journal;13652591, 01432885;2.146;Q1;127;166;416;7637;1506;395;3.62;46.01;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
5;25684;Journal of Dental Research;journal;00220345;2.14;Q1;192;188;652;7254;3496;605;4.99;38.59;United States;Northern America;SAGE Publications Inc.;1919-1924, 1927-1935, 1937-2021;Dentistry (miscellaneous) (Q1)
6;24936;Dental Materials;journal;01095641, 18790097;1.938;Q1;159;208;564;10317;2878;558;4.77;49.6;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
7;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.893;Q1;90;126;437;4738;1456;434;3.36;37.6;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
8;25688;Journal of Endodontics;journal;00992399, 18783554;1.822;Q1;160;281;973;9587;3593;965;3.39;34.12;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
9;19700174718;European journal of oral implantology;journal;17562406, 17562414;1.788;Q1;0;0;0;0;0;0;0;0;United States;Northern America;Quintessence Publishing Company;2008-2019;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
10;25686;Journal of Dentistry;journal;03005712;1.729;Q1;124;187;474;7454;1991;471;3.52;39.86;Netherlands;Western Europe;Elsevier BV;1972-2021;Dentistry (miscellaneous) (Q1)
11;26173;Journal of Periodontology;journal;00223492, 19433670;1.624;Q1;164;169;556;5802;1716;503;2.38;34.33;United States;Northern America;"John Wiley &amp; Sons Inc.";1945-1951, 1965-2021;Periodontics (Q1)
12;12628;Oral Oncology;journal;18790593, 13688375;1.508;Q1;121;302;691;10496;2452;568;3.22;34.75;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Oncology (Q1); Oral Surgery (Q1); Cancer Research (Q2)"
13;21100208066;Journal of Oral Microbiology;journal;20002297;1.336;Q1;45;27;86;1144;253;80;2.69;42.37;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2021;"Dentistry (miscellaneous) (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
14;19700180533;International journal of oral science;journal;20493169, 16742818;1.274;Q1;51;33;96;1778;418;96;2.67;53.88;China;Asiatic Region;Sichuan University Press;2009-2021;Dentistry (miscellaneous) (Q1)
15;24291;Angle Orthodontist;journal;00033219;1.247;Q1;91;111;439;2634;816;389;1.77;23.73;United States;Northern America;Allen Press Inc.;1945, 1950-1951, 1960-1961, 1965-2021;"Medicine (miscellaneous) (Q1); Orthodontics (Q1)"
16;24388;Caries Research;journal;00086568, 1421976X;1.195;Q1;105;69;211;2655;600;202;2.55;38.48;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
17;26175;Journal of Prosthetic Dentistry;journal;00223913, 10976841;1.183;Q1;136;335;785;10290;2194;768;2.72;30.72;United States;Northern America;Mosby Inc.;1951-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
18;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;1.154;Q1;129;278;1015;6164;1232;591;1.16;22.17;United States;Northern America;Mosby Inc.;1986-2021;Orthodontics (Q1)
19;19600161903;Molecular Oral Microbiology;journal;20411006, 20411014;1.151;Q1;82;44;121;2726;320;113;2.8;61.95;United States;Northern America;American Journal of Nursing Company;2010-2021;"Dentistry (miscellaneous) (Q1); Immunology (Q2); Microbiology (Q2); Microbiology (medical) (Q2)"
20;25615;International Journal of Oral and Maxillofacial Implants;journal;08822786;1.122;Q1;145;164;542;5871;1017;520;1.71;35.8;United States;Northern America;Quintessence Publishing Company;1986-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
21;22812;Operative Dentistry;journal;03617734, 15592863;1.121;Q1;86;111;305;3938;812;294;2.24;35.48;United States;Northern America;Indiana University School of Dentistry;1976-2021;Dentistry (miscellaneous) (Q1)
22;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;18784119, 10105182;1.096;Q1;82;322;905;10095;2077;903;2.11;31.35;United States;Northern America;Churchill Livingstone;1987-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
