Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;26.86;Q1;248;22;65;3515;2343;65;28.82;159.77;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
2;17978;Neuron;journal;10974199, 08966273;10.603;Q1;493;363;1192;18779;14758;1183;11.29;51.73;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
3;17436;Nature Neuroscience;journal;10976256, 15461726;10.341;Q1;437;278;874;9216;11269;819;12.43;33.15;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
4;17435;EMBO Journal;journal;02614189, 14602075;9.889;Q1;405;443;1374;21133;13486;1371;9.05;47.7;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
5;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;7.917;Q1;235;100;313;5541;3292;288;9.79;55.41;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
6;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;7.732;Q1;301;81;334;5567;3864;319;12.28;68.73;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
7;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;7.601;Q1;434;200;615;10134;6796;581;10.53;50.67;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
8;12977;PLoS Biology;journal;15449173, 15457885;6.899;Q1;281;291;830;12643;8267;797;10.88;43.45;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
9;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;6.771;Q1;326;87;312;4078;3223;270;9.09;46.87;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
10;24025;Progress in Neurobiology;journal;18735118, 03010082;6.53;Q1;239;59;140;12008;1860;139;11.46;203.53;United Kingdom;Western Europe;Elsevier Ltd.;1959, 1962, 1973-2021;Neuroscience (miscellaneous) (Q1)
11;16764;Journal of Neuroscience;journal;02706474, 15292401;6.112;Q1;471;1526;3942;78475;34051;3915;8.11;51.43;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
12;15537;Current Biology;journal;18790445, 09609822;6.08;-;331;699;2106;15851;12020;1943;5.44;22.68;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
13;15478;Journal of Experimental Psychology: General;journal;00963445, 19392222;5.095;Q1;168;41;109;2612;819;107;5.73;63.71;United States;Northern America;American Psychological Association;1975-2021;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
14;14179;Annals of Neurology;journal;15318249, 03645134;4.858;Q1;308;207;906;6053;7471;714;7.81;29.24;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
15;14308;Biological Psychiatry;journal;00063223, 18732402;4.782;Q1;333;395;1012;19286;9157;961;8.99;48.83;United States;Northern America;Elsevier USA;1969-2021;Biological Psychiatry (Q1)
16;17382;Molecular Psychiatry;journal;14765578, 13594184;4.751;Q1;225;136;428;7527;3722;345;7.94;55.35;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
17;14855;Cerebral Cortex;journal;10473211, 14602199;4.717;Q1;262;307;516;18376;3880;514;7.18;59.86;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1)"
18;18045;Neuroscience and Biobehavioral Reviews;journal;18737528, 01497634;4.366;Q1;255;85;239;11043;2324;231;9.13;129.92;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
19;15370;Journal of Abnormal Psychology;journal;1939843X, 0021843X;3.957;Q1;204;78;226;4650;1349;224;5.09;59.62;United States;Northern America;American Psychological Association;1946-1959, 1963-2021;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
20;13923;Hippocampus;journal;10981063, 10509631;3.938;Q1;160;120;305;6595;1887;296;6.66;54.96;United States;Northern America;Wiley-Liss Inc.;1991-2021;Cognitive Neuroscience (Q1)
21;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;3.921;Q1;164;26;74;6248;750;74;9.12;240.31;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
22;16688;Journal of Cognitive Neuroscience;journal;0898929X, 15308898;3.904;Q1;221;166;476;9303;3015;473;5.58;56.04;United States;Northern America;MIT Press Journals;1989-2021;Cognitive Neuroscience (Q1)
23;17495;NeuroImage;journal;10959572, 10538119;3.777;Q1;381;692;1877;35700;12700;1862;6.07;51.59;United States;Northern America;Academic Press Inc.;1970, 1992-2021;"Cognitive Neuroscience (Q1); Neurology (Q1)"
24;14351;Brain Research Reviews;journal;01650173, 18726321;3.693;Q1;202;107;230;14505;1912;229;7.99;135.56;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
25;20618;Stroke;journal;15244628, 00392499;3.63;Q1;330;711;1943;16911;11137;1570;5.43;23.78;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
26;4000151810;PLoS Computational Biology;journal;15537358, 1553734X;3.396;Q1;191;232;227;11071;1188;213;5.23;47.72;United States;Northern America;Public Library of Science;2005-2021;"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
27;16101;Human Brain Mapping;journal;10659471, 10970193;3.32;Q1;199;122;263;6868;1642;261;6.42;56.3;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
28;17282;Learning and Memory;journal;10720502, 15495485;3.289;Q1;142;106;303;5396;1719;287;4.56;50.91;United States;Northern America;Cold Spring Harbor Laboratory Press;1994-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
29;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.265;Q1;233;275;805;25263;4698;801;5.73;91.87;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
30;26111;Frontiers in Neuroendocrinology;journal;00913022, 10956808;3.264;Q1;138;10;39;2399;372;35;6.48;239.9;United States;Northern America;Academic Press Inc.;1973, 1990-2021;Endocrine and Autonomic Systems (Q1)
31;12857;Cognition;journal;18737838, 00100277;3.25;Q1;200;119;230;5128;1135;217;4.16;43.09;Netherlands;Western Europe;Elsevier;1972-1974, 1976-2022;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1)"
32;23475;Journal of Neurophysiology;journal;15221598, 00223077;3.121;Q1;252;740;1996;40478;8242;1907;3.85;54.7;United States;Northern America;American Physiological Society;1945-2021;"Neuroscience (miscellaneous) (Q1); Physiology (Q1)"
33;12866;Cognitive, Affective and Behavioral Neuroscience;journal;15307026, 1531135X;3.004;Q1;104;36;123;2325;556;122;3.23;64.58;United States;Northern America;Springer New York;2001-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1)"
34;28475;Ageing Research Reviews;journal;15681637;2.996;Q1;131;20;83;2314;617;81;7.31;115.7;Ireland;Western Europe;Elsevier Ireland Ltd;2002-2021;"Aging (Q1); Biochemistry (Q1); Biotechnology (Q1); Molecular Biology (Q1); Neurology (Q1)"
35;17379;Molecular and Cellular Neurosciences;journal;10959327, 10447431;2.989;Q1;140;160;474;8827;2229;470;4.22;55.17;United States;Northern America;Academic Press Inc.;1990-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
36;19355;Schizophrenia Research;journal;09209964, 15732509;2.902;Q1;185;366;913;14298;4335;771;4.15;39.07;Netherlands;Western Europe;Elsevier BV;1988-2021;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
37;14313;Bipolar Disorders;journal;13995618, 13985647;2.834;Q1;132;116;247;4854;1336;224;4.57;41.84;Denmark;Western Europe;Blackwell Munksgaard;1999-2021;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
38;15686;GLIA;journal;08941491, 10981136;2.795;Q1;172;157;480;9017;2774;478;6.09;57.43;United States;Northern America;"John Wiley &amp; Sons Inc.";1988-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (Q1)"
39;12109;Behavioral and Cognitive Neuroscience Reviews;journal;15524159, 15345823;2.773;Q1;43;0;38;0;237;38;3.96;0;United States;Northern America;SAGE Publications Inc.;2002-2006;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1)"
40;16689;Journal of Comparative Neurology;journal;10969861, 00219967;2.654;Q1;216;360;1197;24993;5204;1188;4.21;69.43;United States;Northern America;Wiley-Liss Inc.;1911-2021;Neuroscience (miscellaneous) (Q1)
41;18148;Pain;journal;18726623, 03043959;2.597;Q1;269;315;995;11403;5676;838;5.34;36.2;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
42;6000195389;Developmental Neurobiology;journal;1932846X, 19328451;2.577;Q1;135;144;379;8492;1536;373;3.33;58.97;United States;Northern America;"John Wiley &amp; Sons Inc.";2007-2021;"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1)"
43;17620;Journal of Neurochemistry;journal;14714159, 00223042;2.55;Q1;240;734;1885;41625;9577;1884;4.89;56.71;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1956-2021;"Biochemistry (Q1); Cellular and Molecular Neuroscience (Q1)"
44;16761;Journal of Neuropathology and Experimental Neurology;journal;15546578, 00223069;2.549;Q1;169;115;364;5426;1879;351;5.13;47.18;United Kingdom;Western Europe;Oxford University Press;1942-2021;"Cellular and Molecular Neuroscience (Q1); Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
45;18059;Neuroscientist;journal;10738584, 10894098;2.546;Q1;131;73;267;4395;1043;216;3.56;60.21;United States;Northern America;SAGE Publications Inc.;1995-2021;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
46;14914;Cognitive Brain Research;journal;09266410;2.531;Q1;143;0;383;0;1768;382;4.5;0;Netherlands;Western Europe;Elsevier BV;1992-2005;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
47;18009;Neuropsychologia;journal;18733514, 00283932;2.512;Q1;214;326;659;18537;2887;651;4.06;56.86;United Kingdom;Western Europe;Elsevier Ltd.;1963-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
48;15550;European Journal of Neuroscience;journal;14609568, 0953816X;2.495;Q1;213;713;2123;37804;9350;2122;4.14;53.02;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1989-2021;Neuroscience (miscellaneous) (Q1)
49;17466;Neurobiology of Disease;journal;1095953X, 09699961;2.451;Q1;175;300;646;14546;3341;645;4.96;48.49;United States;Northern America;Academic Press Inc.;1994-2021;Neurology (Q1)
