Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;10.072;Q1;1229;2255;6944;32172;84323;4866;11.34;14.27;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;7.194;Q1;191;19;52;1852;276;48;4.11;97.47;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;5.965;Q1;328;50;146;9654;1848;145;10.2;193.08;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13467;Psychological Review;journal;19391471, 0033295X;5.646;Q1;220;53;150;5146;1342;147;6.6;97.09;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;13461;Psychological Methods;journal;1082989X, 19391463;4.647;Q1;162;28;86;1274;402;86;3.57;45.5;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;28973;Journal of Econometrics;journal;03044076;4.107;Q1;166;182;297;6168;743;290;2.29;33.89;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
7;22899;Journal of Consumer Research;journal;00935301, 15375277;3.755;Q1;194;63;202;2198;699;202;2.64;34.89;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
8;26239;Quaternary Science Reviews;journal;02773791;3.449;Q1;192;221;543;15778;2404;499;4.09;71.39;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
9;12711;Multivariate Behavioral Research;journal;00273171, 15327906;3.249;Q1;84;21;66;878;203;66;1.66;41.81;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
10;22845;Radiocarbon;journal;00338222;3.183;Q1;86;119;207;3150;789;203;1.18;26.47;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
11;17530;Social Forces;journal;15347605, 00377732;2.17;Q1;137;62;236;3559;514;234;1.65;57.4;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
