Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;22913;Periodontology 2000;journal;09066713, 16000757;2.783;Q1;132;38;123;4800;774;123;5.33;126.32;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
2;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.484;Q1;159;132;450;5380;2133;448;3.93;40.76;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
3;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.426;Q1;171;216;674;9233;2561;672;3.51;42.75;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
4;24936;Dental Materials;journal;01095641, 18790097;2.306;Q1;159;200;549;9268;2770;545;4.45;46.34;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
5;19700174718;European journal of oral implantology;journal;17562406, 17562414;2.2;Q1;0;0;0;0;0;0;0;0;United States;Northern America;Quintessence Publishing Company;2008-2019;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
6;25684;Journal of Dental Research;journal;00220345;2.113;Q1;192;201;671;7124;3400;631;4.85;35.44;United States;Northern America;SAGE Publications Inc.;1919-1924, 1927-1935, 1937-2021;Dentistry (miscellaneous) (Q1)
7;25610;International Endodontic Journal;journal;13652591, 01432885;2.022;Q1;127;130;430;4560;1436;404;3.21;35.08;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
8;12628;Oral Oncology;journal;18790593, 13688375;1.881;Q1;121;214;630;7908;2618;519;4.08;36.95;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Cancer Research (Q1); Oncology (Q1); Oral Surgery (Q1)"
9;26238;Monographs in Oral Science;journal;00770892;1.821;Q1;45;0;54;0;249;50;4.76;0;Switzerland;Western Europe;S. Karger AG;1972, 1974-1975, 1977-1978, 1980-1983, 1989-1991, 1996, 2000-2001, 2006, 2009, 2011, 2013-2014, 2017-2021;Dentistry (miscellaneous) (Q1)
10;25686;Journal of Dentistry;journal;03005712;1.749;Q1;124;135;590;5321;2357;584;3.93;39.41;Netherlands;Western Europe;Elsevier BV;1972-2021;Dentistry (miscellaneous) (Q1)
11;26173;Journal of Periodontology;journal;00223492, 19433670;1.722;Q1;164;202;674;7793;2150;620;2.9;38.58;United States;Northern America;"John Wiley &amp; Sons Inc.";1945-1951, 1965-2021;Periodontics (Q1)
12;25688;Journal of Endodontics;journal;00992399, 18783554;1.698;Q1;160;288;1022;10125;4094;1016;3.67;35.16;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
13;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.678;Q1;90;123;389;4861;1299;389;3.23;39.52;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
14;24413;Community Dentistry and Oral Epidemiology;journal;03015661, 16000528;1.639;Q1;106;70;193;2486;618;191;2.7;35.51;Denmark;Western Europe;Blackwell Munksgaard;1973-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
15;21100208066;Journal of Oral Microbiology;journal;20002297;1.584;Q1;45;23;55;1109;237;50;4.26;48.22;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2021;"Dentistry (miscellaneous) (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
16;25615;International Journal of Oral and Maxillofacial Implants;journal;08822786;1.545;Q1;145;190;617;7725;1540;600;2.54;40.66;United States;Northern America;Quintessence Publishing Company;1986-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
17;22812;Operative Dentistry;journal;03617734, 15592863;1.435;Q1;86;107;318;4035;893;302;2.74;37.71;United States;Northern America;Indiana University School of Dentistry;1976-2021;Dentistry (miscellaneous) (Q1)
18;91796;Progress in Orthodontics;journal;17237785;1.352;Q1;35;41;141;1346;309;141;2.03;32.83;Germany;Western Europe;Springer Verlag;2003-2021;Orthodontics (Q1)
19;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;1.265;Q1;129;324;964;6357;1198;601;0.95;19.62;United States;Northern America;Mosby Inc.;1986-2021;Orthodontics (Q1)
20;24291;Angle Orthodontist;journal;00033219;1.216;Q1;91;155;481;3546;838;431;1.44;22.88;United States;Northern America;Allen Press Inc.;1945, 1950-1951, 1960-1961, 1965-2021;"Medicine (miscellaneous) (Q1); Orthodontics (Q1)"
21;26175;Journal of Prosthetic Dentistry;journal;00223913, 10976841;1.148;Q1;136;278;727;8212;1724;717;2.23;29.54;United States;Northern America;Mosby Inc.;1951-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
22;25026;European Journal of Orthodontics;journal;14602210, 01415387;1.134;Q1;88;97;329;3156;596;302;1.69;32.54;United Kingdom;Western Europe;Oxford University Press;1979-2021;Orthodontics (Q1)
23;21100307455;Journal of Oral and Facial Pain and Headache;journal;23330384, 23330376;1.131;Q1;44;44;125;1567;328;109;2.71;35.61;United States;Northern America;Quintessence Publishing Company;1993-2021;"Anesthesiology and Pain Medicine (Q1); Dentistry (miscellaneous) (Q1); Neurology (clinical) (Q2)"
24;24388;Caries Research;journal;00086568, 1421976X;1.123;Q1;105;70;220;2745;573;209;2.09;39.21;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
25;26156;Journal of Oral Rehabilitation;journal;13652842, 0305182X;1.121;Q1;98;118;330;3778;804;324;2.2;32.02;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1974-2021;Dentistry (miscellaneous) (Q1)
26;24409;Clinical Oral Investigations;journal;14326981, 14363771;1.099;Q1;88;279;764;10979;2067;744;2.48;39.35;Germany;Western Europe;Springer Verlag;1997-2021;Dentistry (miscellaneous) (Q1)
27;26171;Journal of Periodontal Research;journal;16000765, 00223484;1.091;Q2;89;83;291;3965;815;291;2.66;47.77;Denmark;Western Europe;Blackwell Munksgaard;1946-1951, 1966-2021;Periodontics (Q2)
28;25637;International Journal of Prosthodontics;journal;11399791, 08932174;1.011;Q1;99;108;288;1505;459;248;1.32;13.94;United States;Northern America;Quintessence Publishing Company;1988-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
29;145166;Evidence-Based Dentistry;journal;14620049, 14765446;1.004;Q1;21;62;191;365;129;9;0.66;5.89;United Kingdom;Western Europe;Nature Publishing Group;2004-2021;Dentistry (miscellaneous) (Q1)
30;25660;Journal of Adhesive Dentistry;journal;14615185;0.999;Q1;72;69;239;2160;465;208;1.89;31.3;United States;Northern America;Quintessence Publishing Company;1999-2021;"Oral Surgery (Q1); Orthodontics (Q1); Periodontics (Q2)"
31;25612;International Journal of Computerized Dentistry;journal;14634201;0.99;Q1;33;25;75;550;112;63;1.18;22;Germany;Western Europe;Quintessenz Verlags GmbH;1998-2021;"Computer Science Applications (Q1); Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
32;16700154701;Journal of Prosthodontic Research;journal;22124632, 18831958;0.975;Q1;44;50;128;1515;303;108;2.25;30.3;Japan;Asiatic Region;Japan Prosthodontic Society;2009-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
33;22848;Orthodontics and Craniofacial Research;journal;16016335, 16016343;0.965;Q1;58;25;107;755;163;104;1.41;30.2;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2000-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1); Orthodontics (Q2)"
34;25629;International Journal of Oral and Maxillofacial Surgery;journal;09015027;0.964;Q1;105;257;745;7003;1479;688;1.96;27.25;United States;Northern America;Churchill Livingstone;1986-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
35;19600161903;Molecular Oral Microbiology;journal;20411006, 20411014;0.931;Q1;82;41;105;2200;249;104;2.49;53.66;United States;Northern America;American Journal of Nursing Company;2010-2021;"Dentistry (miscellaneous) (Q1); Microbiology (Q2); Microbiology (medical) (Q2); Immunology (Q3)"
36;25636;International Journal of Periodontics and Restorative Dentistry;journal;01987569;0.901;Q2;86;140;326;3669;465;311;1.19;26.21;United States;Northern America;Quintessence Publishing Company;1981-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q2); Periodontics (Q2)"
37;26152;Journal of Oral and Maxillofacial Surgery;journal;15315053, 02782391;0.883;Q2;126;419;1208;10473;2142;1088;1.73;25;United Kingdom;Western Europe;W.B. Saunders Ltd;1982-2021;"Otorhinolaryngology (Q1); Surgery (Q1); Oral Surgery (Q2)"
38;21100202150;Operations Research for Health Care;journal;22116923;0.861;Q2;27;25;69;825;147;62;1.39;33;United Kingdom;Western Europe;"Elsevier Science &amp; Technology";2014-2021;"Otorhinolaryngology (Q1); Surgery (Q1); Oral Surgery (Q2)"
39;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;18784119, 10105182;0.856;Q2;82;278;894;9592;1766;886;1.86;34.5;United States;Northern America;Churchill Livingstone;1987-2021;"Otorhinolaryngology (Q1); Surgery (Q1); Oral Surgery (Q2)"
40;24335;Australian Dental Journal;journal;18347819, 00450421;0.855;Q1;76;78;290;2798;541;259;1.82;35.87;United States;Northern America;Wiley-Blackwell;1945-1951, 1956-2021;Dentistry (miscellaneous) (Q1)
41;19700168907;Korean Journal of Orthodontics;journal;2005372X, 12255610, 22347518;0.85;Q2;24;42;128;1119;171;116;1.24;26.64;South Korea;Asiatic Region;Korean Association of Orthodontists;2008-2021;Orthodontics (Q2)
42;25634;International Journal of Paediatric Dentistry;journal;1365263X, 09607439;0.844;Q1;67;61;177;1660;365;166;1.71;27.21;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;Dentistry (miscellaneous) (Q1)
43;19900192030;International Journal of Dentistry;journal;16878736, 16878728;0.842;Q1;39;60;188;2070;378;182;1.76;34.5;United States;Northern America;Hindawi Publishing Corporation;2011-2021;Dentistry (miscellaneous) (Q1)
44;22815;Oral Diseases;journal;16010825, 1354523X;0.832;Q1;91;145;378;6531;851;351;2.23;45.04;United Kingdom;Western Europe;Wiley-Blackwell;1995-2021;"Dentistry (miscellaneous) (Q1); Otorhinolaryngology (Q1)"
45;23804;Journal of the American Dental Association;journal;00028177, 19434723;0.819;Q1;123;186;753;4154;742;393;0.98;22.33;United States;Northern America;American Dental Association;1946-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
46;25689;Journal of Esthetic and Restorative Dentistry;journal;17088240, 14964155;0.808;Q1;64;51;209;1516;240;130;1.13;29.73;United States;Northern America;Wiley-Blackwell;1988-2021;Dentistry (miscellaneous) (Q1)
47;16649;Dentomaxillofacial Radiology;journal;0250832X, 1476542X;0.8;Q1;76;79;290;1877;480;264;1.47;23.76;United Kingdom;Western Europe;British Institute of Radiology;1972-1973, 1976-2021;"Dentistry (miscellaneous) (Q1); Otorhinolaryngology (Q1); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
48;25025;European Journal of Oral Sciences;journal;09098836, 16000722;0.798;Q1;96;78;213;2928;401;208;1.74;37.54;Denmark;Western Europe;Blackwell Munksgaard;1970-2021;Dentistry (miscellaneous) (Q1)
49;25571;Implant Dentistry;journal;10566163, 15382982;0.782;Q2;68;133;358;4437;508;331;1.19;33.36;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1992-2019;Oral Surgery (Q2)
50;26155;Journal of Oral Pathology and Medicine;journal;16000714, 09042512;0.778;Q2;88;123;348;4366;795;344;2.21;35.5;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1972-2021;"Oral Surgery (Q2); Otorhinolaryngology (Q2); Pathology and Forensic Medicine (Q2); Cancer Research (Q3); Periodontics (Q3)"
51;22891;Pediatric Dentistry (discontinued);journal;01641263, 19425473;0.754;Q1;72;184;293;6803;454;267;1.44;36.97;United States;Northern America;American Academy of Pediatric Dentistry;1979-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
52;24341;BMC Oral Health;journal;14726831;0.746;Q1;56;157;413;5759;823;412;1.91;36.68;United Kingdom;Western Europe;BioMed Central Ltd.;2001-2021;Dentistry (miscellaneous) (Q1)
53;21100199820;Journal of Periodontal and Implant Science;journal;20932278, 20932286;0.739;Q2;29;43;135;1168;208;115;1.26;27.16;South Korea;Asiatic Region;Korean Academy of Periodontology;2010-2021;"Oral Surgery (Q2); Periodontics (Q3)"
54;24958;Dental Traumatology;journal;16009657, 16004469;0.736;Q2;86;83;252;2455;415;237;1.69;29.58;Denmark;Western Europe;Blackwell Munksgaard;1985-1995, 1999-2021;Oral Surgery (Q2)
55;24634;Archives of Oral Biology;journal;00039969;0.735;Q1;95;214;617;8813;1286;611;1.91;41.18;United Kingdom;Western Europe;Elsevier Ltd.;1959-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Cell Biology (Q3)"
56;26178;Journal of Public Health Dentistry;journal;00224006;0.728;Q1;66;49;139;1219;233;134;1.65;24.88;United States;Northern America;Wiley-Blackwell;1941-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q2)"
57;23755;Acta Odontologica Scandinavica;journal;00016357, 15023850;0.724;Q1;69;92;479;3237;792;479;1.41;35.18;United Kingdom;Western Europe;Informa Healthcare;1939-2021;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
58;26153;Journal of Oral Implantology;journal;01606972;0.721;Q2;54;96;388;2255;485;351;1.19;23.49;United States;Northern America;Allen Press Inc.;1977-2021;Oral Surgery (Q2)
59;20530;British Journal of Oral and Maxillofacial Surgery;journal;15321940, 02664356;0.716;Q2;78;319;804;4655;1097;714;1.22;14.59;United States;Northern America;Churchill Livingstone;1984-2021;"Oral Surgery (Q2); Otorhinolaryngology (Q2); Surgery (Q2)"
60;24458;Dental Clinics of North America;journal;00118532;0.702;Q1;71;57;165;2530;313;141;1.6;44.39;United Kingdom;Western Europe;W.B. Saunders Ltd;1965-2021;Dentistry (miscellaneous) (Q1)
61;25609;International Dental Journal;journal;00206539, 1875595X;0.685;Q1;68;55;172;1631;296;163;1.65;29.65;Netherlands;Western Europe;Elsevier BV;1960-1962, 1965-2021;Dentistry (miscellaneous) (Q1)
62;19700200878;Iranian Endodontic Journal;journal;20082746, 17357497;0.677;Q1;24;70;163;2425;304;163;1.95;34.64;Iran;Middle East;Iranian Center for Endodontic Research;2015-2021;Dentistry (miscellaneous) (Q1)
63;25514;Gerodontology;journal;07340664, 17412358;0.669;Q2;58;76;154;2457;238;140;1.5;32.33;Denmark;Western Europe;Blackwell Munksgaard;1982-1990, 1993-2021;"Dentistry (miscellaneous) (Q2); Geriatrics and Gerontology (Q2)"
64;22791;Odontology / the Society of the Nippon Dental University;journal;16181247, 16181255;0.669;Q2;36;48;128;1892;209;127;1.68;39.42;Japan;Asiatic Region;Springer Japan;2003-2021;Dentistry (miscellaneous) (Q2)
65;21100204102;Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology;journal;22124403, 22124411;0.665;Q2;126;286;968;7792;1527;853;1.37;27.24;United States;Northern America;Elsevier USA;2012-2021;"Dentistry (miscellaneous) (Q2); Oral Surgery (Q2); Pathology and Forensic Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Surgery (Q2)"
66;26150;Journal of Evidence-Based Dental Practice;journal;15323382, 15323390;0.664;Q2;33;83;215;1221;158;49;0.92;14.71;United States;Northern America;Mosby Inc.;2001-2021;Dentistry (miscellaneous) (Q2)
67;19900192552;Journal of Conservative Dentistry;journal;09745203, 09720707;0.66;Q2;35;120;370;2855;554;351;1.43;23.79;India;Asiatic Region;Wolters Kluwer Medknow Publications;2013-2014, 2016-2021;Dentistry (miscellaneous) (Q2)
68;144622;Medicina Oral, Patologia Oral y Cirugia Bucal;journal;16986946, 16984447;0.649;Q2;61;108;353;3109;650;353;1.53;28.79;Spain;Western Europe;Medicina Oral, Patologia Oral y Cirugia Bucal;2004-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Surgery (Q2)"
69;19900191833;European Journal of Dentistry;journal;13057464, 13057456;0.627;Q2;37;100;304;2840;483;302;1.59;28.4;Turkey;Middle East;Georg Thieme Verlag;2009, 2011-2021;Dentistry (miscellaneous) (Q2)
70;12236;Journal of Orofacial Orthopedics;journal;16156714, 14345293;0.613;Q2;45;47;130;1560;135;120;0.91;33.19;Germany;Western Europe;Urban und Vogel;1996-2021;"Medicine (miscellaneous) (Q2); Orthodontics (Q2); Oral Surgery (Q3)"
71;22964;Quintessence International;journal;19367163, 00336572;0.611;Q2;74;94;310;2870;373;282;1.08;30.53;United States;Northern America;Quintessence Publishing Company;1969-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
72;24937;Dental Materials Journal;journal;18811361, 02874547;0.609;Q2;59;122;365;4451;529;365;1.26;36.48;Japan;Asiatic Region;Japanese Society for Dental Materials and Devices;1982-2021;"Ceramics and Composites (Q1); Dentistry (miscellaneous) (Q2)"
73;21036;Cleft Palate-Craniofacial Journal;journal;10556656, 15451569;0.602;Q3;83;127;362;4039;396;348;1.05;31.8;United States;Northern America;American Cleft Palate Craniofacial Association;1991-2021;"Otorhinolaryngology (Q2); Oral Surgery (Q3)"
74;26177;Journal of Prosthodontics;journal;1059941X, 1532849X;0.588;Q2;67;105;308;3283;418;299;1.49;31.27;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992-2021;Dentistry (miscellaneous) (Q2)
75;6400153146;Head and Face Medicine;journal;1746160X;0.584;Q2;41;35;135;1001;226;134;1.56;28.6;United Kingdom;Western Europe;BioMed Central Ltd.;2005-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Neurology (clinical) (Q3)"
76;4000148504;International Journal of Dental Hygiene;journal;16015029, 16015037;0.582;Q2;40;45;142;1425;207;130;1.41;31.67;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2003-2021;Dentistry (miscellaneous) (Q2)
77;26170;Journal of Orthodontics;journal;14653133, 14653125;0.578;Q2;50;60;185;792;117;119;0.64;13.2;United Kingdom;Western Europe;Sage Publications;2000-2021;Orthodontics (Q2)
78;22149;Oral and Maxillofacial Surgery Clinics of North America;journal;15581365, 10423699;0.573;Q3;40;53;165;2332;260;141;1.55;44;United Kingdom;Western Europe;W.B. Saunders Ltd;2001-2021;"Otorhinolaryngology (Q2); Surgery (Q2); Oral Surgery (Q3)"
79;23805;American Journal of Dentistry;journal;08948275;0.569;Q2;79;62;202;1736;263;198;0.96;28;United States;Northern America;Mosher and Linder, Inc;1988-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
80;20000195083;Clinical, Cosmetic and Investigational Dentistry;journal;11791357;0.566;Q2;25;14;38;703;73;38;1.54;50.21;New Zealand;Pacific Region;Dove Medical Press Ltd.;2009-2021;Dentistry (miscellaneous) (Q2)
81;4000152106;Journal of Applied Oral Science;journal;16787757, 16787765;0.551;Q2;49;81;264;2291;465;247;1.6;28.28;Brazil;Latin America;Faculdade de Odontologia de Bauru;2006-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
82;24374;British Dental Journal;journal;00070610, 14765373;0.528;Q2;87;523;1512;4982;783;642;0.45;9.53;United Kingdom;Western Europe;Nature Publishing Group;1945-1951, 1960-1961, 1965-2021;Dentistry (miscellaneous) (Q2)
83;21100200204;Journal of Dental Biomechanics;journal;17587360;0.515;Q2;11;0;8;0;15;8;3;0;United Kingdom;Western Europe;SAGE-Hindawi Access to Research;2010-2014;Dentistry (miscellaneous) (Q2)
84;21100211109;Imaging Science in Dentistry;journal;22337830, 22337822;0.514;Q2;25;40;136;980;190;134;1.18;24.5;South Korea;Asiatic Region;Korean Academy of Oral and Maxillofacial Radiology;2011-2021;"Dentistry (miscellaneous) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
85;21100255399;Journal of Advanced Prosthodontics;journal;20057814, 20057806;0.499;Q2;35;69;216;2108;344;215;1.32;30.55;South Korea;Asiatic Region;The Korean Academy of prosthodontics;2009-2021;"Dentistry (miscellaneous) (Q2); Oral Surgery (Q3)"
86;21100207619;Journal of Clinical and Experimental Dentistry;journal;19895488;0.49;Q2;28;110;291;2730;388;291;1.22;24.82;Spain;Western Europe;Medicina Oral S.L;2010-2021;Dentistry (miscellaneous) (Q2)
87;52142;Pesquisa odontologica brasileira = Brazilian oral research;journal;15177491;0.49;Q2;50;140;286;4077;382;276;1.19;29.12;Brazil;Latin America;University of Sao Paolo;2001-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
88;25013;European Journal of Dental Education;journal;16000579, 13965883;0.487;Q2;45;36;151;1002;159;143;0.96;27.83;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1997-2021;"Dentistry (miscellaneous) (Q2); Education (Q2)"
89;24338;Australian Endodontic Journal;journal;13291947, 17474477;0.484;Q2;37;31;114;577;99;91;0.74;18.61;United States;Northern America;Wiley-Blackwell;1998-2021;Dentistry (miscellaneous) (Q2)
90;25027;European journal of paediatric dentistry : official journal of European Academy of Paediatric Dentistry;journal;1591996X, 2035648X;0.484;Q2;36;63;219;1602;221;208;0.91;25.43;Italy;Western Europe;Italian Society of Paediatric Dentistry;2001-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
91;5800179585;European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry;journal;19969805, 18186300;0.48;Q2;41;57;195;1554;226;183;1.22;27.26;Germany;Western Europe;Springer Verlag;2006-2021;"Dentistry (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
92;24412;Community Dental Health;journal;0265539X;0.479;Q2;52;52;149;1542;152;134;0.93;29.65;United Kingdom;Western Europe;FDI World Dental Press Ltd;1984-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
93;11900154405;Oral and Maxillofacial Surgery;journal;18651550, 18651569;0.476;Q3;34;65;183;1583;227;180;1;24.35;Germany;Western Europe;Springer Verlag;2003, 2008-2021;"Otorhinolaryngology (Q2); Surgery (Q2); Oral Surgery (Q3)"
94;21100197910;Dental Press Journal of Orthodontics;journal;21776709, 21769451;0.467;Q2;26;79;329;1696;252;294;0.71;21.47;Brazil;Latin America;Dental Press Editora Ltda;2010-2021;"Orthodontics (Q2); Oral Surgery (Q3)"
95;25668;Journal of Clinical Pediatric Dentistry;journal;10534628;0.461;Q2;44;86;190;2090;204;190;0.96;24.3;United States;Northern America;Journal of Clinical Pediatric Dentistry;1990-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
96;21100211108;Journal of Lasers in Medical Sciences;journal;22286721, 20089783;0.461;Q2;24;46;95;1393;162;95;1.95;30.28;Iran;Middle East;Laser Application in Medical Sciences Research Center;2010-2021;"Dentistry (miscellaneous) (Q2); Dermatology (Q2); Surgery (Q2); Urology (Q2); Nephrology (Q3); Orthopedics and Sports Medicine (Q3)"
97;23589;Swedish Dental Journal;journal;03479994;0.451;Q2;35;22;52;422;44;50;0.72;19.18;Sweden;Western Europe;Swedish Dental Association;1977-2016;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
98;21100248027;ORAL and Implantology;journal;20352468, 19745648;0.426;Q2;21;45;42;1673;121;42;2.12;37.18;Italy;Western Europe;CIC Edizioni Internazionali;2012-2019;Dentistry (miscellaneous) (Q2)
99;26158;Journal of Oral Science;journal;13434934, 18804926;0.425;Q2;54;79;159;2434;188;159;1.11;30.81;Japan;Asiatic Region;Nihon University, School of Dentistry;1998-2021;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
100;19700180533;International journal of oral science;journal;20493169, 16742818;0.417;Q2;51;33;122;1594;495;122;4.42;48.3;China;Asiatic Region;Sichuan University Press;2009-2021;Dentistry (miscellaneous) (Q2)
101;24371;Brazilian Dental Journal;journal;01036440;0.415;Q3;54;129;334;3214;399;334;1.06;24.91;Brazil;Latin America;Associacao Brasileira de Divulgacao Cientifica;1990-2021;Dentistry (miscellaneous) (Q3)
102;20500195011;Open Dentistry Journal;journal;18742106;0.413;Q3;28;90;147;3043;165;144;1.09;33.81;United Arab Emirates;Middle East;Bentham Science Publishers;2011-2021;Dentistry (miscellaneous) (Q3)
103;19466;Journal of Dental Education;journal;00220337, 19307837;0.412;Q3;72;161;538;3615;511;489;0.83;22.45;United States;Northern America;"John Wiley &amp; Sons Inc.";1946-1947, 1949-1951, 1965-2021;"Education (Q2); Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
104;21100200811;Journal of Indian Society of Periodontology;journal;09751580, 0972124X;0.396;Q3;31;129;482;2812;417;412;0.71;21.8;India;Asiatic Region;Wolters Kluwer Medknow Publications;2010-2021;Periodontics (Q3)
105;22817;"Oral health &amp; preventive dentistry";journal;17579996, 16021622;0.39;Q1;37;67;160;2051;147;149;0.8;30.61;United States;Northern America;Quintessence Publishing Company;2003-2021;Dental Hygiene (Q1)
106;21100301612;Swiss dental journal;journal;22966501, 22966498;0.387;-;25;45;82;0;75;80;0.9;0;Switzerland;Western Europe;Schweizerische Zahnarzte-Gesellschaft;2014-2021;Medicine (miscellaneous) (Q3)
107;23565;Special Care in Dentistry;journal;02751879, 17544505;0.364;Q3;44;48;152;1184;121;139;0.62;24.67;United States;Northern America;Wiley-Blackwell;1981-2021;Dentistry (miscellaneous) (Q3)
108;20000195014;Journal of Oral and Maxillofacial Pathology;journal;1998393X, 0973029X;0.355;-;31;125;349;2710;329;331;0.86;21.68;India;Asiatic Region;Wolters Kluwer Medknow Publications;2011-2021;"Otorhinolaryngology (Q3); Pathology and Forensic Medicine (Q3)"
109;21100348514;Craniomaxillofacial Trauma and Reconstruction;journal;19433883, 19433875;0.341;Q3;10;0;31;0;25;30;0.81;0;United States;Northern America;SAGE Publications Ltd;2014;"Oral Surgery (Q3); Otorhinolaryngology (Q3); Surgery (Q3)"
