Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;10.814;Q1;1229;2493;6948;39072;79136;4809;10.85;15.67;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;21206;Nature;journal;14764687, 00280836;10.114;Q1;1276;2524;7883;33866;89452;5697;11.69;13.42;United Kingdom;Western Europe;Nature Publishing Group;1869-2021;Multidisciplinary (Q1)
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.281;Q1;805;3034;8144;112187;89333;7744;10.59;36.98;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2021;Multidisciplinary (Q1)
4;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.781;Q1;107;217;580;4803;733;580;1.3;22.13;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2021;"Engineering (miscellaneous) (Q1); Modeling and Simulation (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2)"
5;23030;Journal of the Royal Society of New Zealand;journal;03036758;0.748;Q1;41;36;99;1569;115;99;1.12;43.58;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2021;Multidisciplinary (Q1)
6;19298;American Scientist;trade journal;00030996;0.613;Q1;61;36;139;357;187;139;1.51;9.92;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
7;28472;Fractals;journal;17936543, 0218348X;0.509;Q1;51;47;127;1094;99;127;0.82;23.28;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2021;"Multidisciplinary (Q1); Modeling and Simulation (Q2); Applied Mathematics (Q3); Geometry and Topology (Q3)"
8;27733;Latin American Research Review;journal;00238791, 15424278;0.415;-;50;17;51;1090;39;51;0.59;64.12;United States;Northern America;Latin American Studies Association;1970, 1978-2021;"Geography, Planning and Development (Q1); Sociology and Political Science (Q2)"
9;24197;Scientific American;journal;00368733;0.41;Q1;94;402;576;0;629;469;0.93;0;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2020;Multidisciplinary (Q1)
10;23697;Science Progress;journal;20477163, 00368504;0.39;Q1;37;14;38;429;56;37;1.22;30.64;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2021;Multidisciplinary (Q1)
11;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;0.366;Q1;59;48;129;1332;125;129;0.97;27.75;Japan;Asiatic Region;Japan Academy;1977-2021;"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
12;13883;Caribbean Journal of Science;journal;00086452;0.292;Q1;33;18;98;580;25;98;0.28;32.22;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q1)
13;22251;Pacific Science;journal;15346188, 00308870;0.272;Q1;43;39;109;1227;46;109;0.38;31.46;United States;Northern America;University of Hawaii Press;1979-2021;Multidisciplinary (Q1)
