Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;88.192;Q1;182;35;125;2924;17427;88;109.37;83.54;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
2;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;41.022;Q1;148;4;11;496;917;11;53.2;124;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
3;18991;Nature Reviews Genetics;journal;14710056, 14710064;28.619;Q1;384;104;370;7206;6581;154;14.6;69.29;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
4;12464;Nature Reviews Cancer;journal;1474175X, 14741768;21.287;Q1;462;132;345;7563;8272;203;21.64;57.3;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
5;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;20.617;Q1;104;12;50;455;2159;50;40.67;37.92;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
6;21318;Nature Reviews Immunology;journal;14741741, 14741733;20.611;Q1;417;143;433;8420;7265;187;14.54;58.88;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
7;20111;"Vital &amp; health statistics. Series 3, Analytical and epidemiological studies / [U.S. Dept. of Health and Human Services, Public Health Service, National Center for Health Statistics]";journal;08864691;19.393;Q1;5;0;1;0;65;1;0;0;United States;Northern America;U.S. National Center for Health Statistics;1972, 1983-1984, 1989, 1993, 1995, 1997, 2001, 2007, 2012, 2016;Medicine (miscellaneous) (Q1)
8;15847;New England Journal of Medicine;journal;00284793, 15334406;18.291;Q1;1079;1449;4535;15266;74915;1854;17.64;10.54;United States;Northern America;Massachussetts Medical Society;1945-2021;Medicine (miscellaneous) (Q1)
9;15819;Nature Medicine;journal;1546170X, 10788956;15.812;Q1;576;389;817;11172;15917;649;19.1;28.72;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
10;12354;Lancet Oncology, The;journal;14702045, 14745488;15.65;Q1;355;539;1787;7826;15871;541;7.61;14.52;United Kingdom;Western Europe;Lancet Publishing Group;2000-2021;Oncology (Q1)
11;16590;Lancet, The;journal;01406736, 1474547X;14.554;Q1;807;1577;4735;22373;44261;1272;8.04;14.19;United Kingdom;Western Europe;Elsevier Ltd.;1823-2021;Medicine (miscellaneous) (Q1)
12;20651;Annual Review of Immunology;journal;15453278, 07320582;13.842;Q1;309;24;73;4127;1601;73;19.94;171.96;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
13;20313;Nature Reviews Microbiology;journal;17401534, 17401526;13.16;Q1;323;172;438;7737;6288;234;12.58;44.98;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (Q1)"
14;21100780831;Nature Reviews Disease Primers;journal;2056676X;12.268;Q1;128;87;217;8604;5810;171;21.69;98.9;United Kingdom;Western Europe;Nature Publishing Group;2015-2021;Medicine (miscellaneous) (Q1)
15;20798;Immunity;journal;10974180, 10747613;11.977;Q1;417;250;748;14920;11548;731;13.43;59.68;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
16;29093;Cancer Cell;journal;15356108, 18783686;11.909;Q1;359;149;536;7042;9089;533;16.78;47.26;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
17;16860;Lancet Neurology, The;journal;14744465, 14744422;11.258;Q1;315;245;836;5011;7380;266;8.03;20.45;United Kingdom;Western Europe;Lancet Publishing Group;2002-2021;Neurology (clinical) (Q1)
18;24004;Physiological Reviews;journal;15221210, 00319333;10.153;Q1;358;39;124;22696;2862;118;21.98;581.95;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
