Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;40.949;Q1;148;10;9;1292;485;9;50.57;129.2;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;19.961;Q1;104;26;48;478;2109;48;54.54;18.38;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;7.992;Q1;228;403;1065;2992;9514;619;10.37;7.42;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
4;17900156719;International Review of Sport and Exercise Psychology;journal;1750984X, 17509858;4.975;Q1;45;30;33;2977;512;33;16.22;99.23;United Kingdom;Western Europe;Routledge;2009-2021;"Applied Psychology (Q1); Sports Science (Q1)"
5;19817;British Journal of Sports Medicine;journal;03063674, 14730480;4.329;Q1;189;313;1149;8927;7470;662;5.8;28.52;United Kingdom;Western Europe;BMJ Publishing Group;1964, 1974-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
6;20373;Sports Medicine;journal;01121642, 11792035;4.092;Q1;201;147;562;11056;5263;478;8.29;75.21;Switzerland;Western Europe;Springer International Publishing AG;1984-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
7;73008;Vital and health statistics. Series 2, Data evaluation and methods research;journal;00832057, 23330872;3.667;Q1;28;2;16;39;75;16;4.6;19.5;United States;Northern America;U.S. National Center for Health Statistics;1965, 1970, 1977-1982, 1985-1989, 1991-1994, 1996-2001, 2003-2006, 2008, 2010-2021;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
8;28645;Ultrasound in Obstetrics and Gynecology;journal;09607692, 14690705;3.202;Q1;151;308;895;7686;3510;556;3.94;24.95;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Medicine (miscellaneous) (Q1); Obstetrics and Gynecology (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Reproductive Medicine (Q1)"
9;19799;American Journal of Sports Medicine;journal;03635465, 15523365;3.021;Q1;236;437;1289;15365;7074;1143;4.82;35.16;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
10;17271;Medical Image Analysis;journal;13618415, 13618423;2.887;Q1;143;161;412;9333;6640;410;10.82;57.97;Netherlands;Western Europe;Elsevier;1996-2021;"Computer Graphics and Computer-Aided Design (Q1); Computer Vision and Pattern Recognition (Q1); Health Informatics (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
11;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.652;Q1;129;160;441;9843;3569;438;5.8;61.52;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
12;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.634;Q1;274;443;1221;2841;4786;972;3.34;6.41;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
13;21100241208;Bone and Joint Journal;journal;20494408, 20494394;2.587;Q1;189;300;812;9632;3807;743;4.37;32.11;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
14;23845;Journal of Cardiovascular Magnetic Resonance;journal;1532429X, 10976647;2.558;Q1;102;85;270;3403;1540;270;4.48;40.04;United Kingdom;Western Europe;BioMed Central Ltd.;1999-2021;"Cardiology and Cardiovascular Medicine (Q1); Family Practice (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
15;21100922606;Lancet Digital Health, The;journal;25897500;2.346;Q1;30;138;81;2305;313;26;3.86;16.7;United Kingdom;Western Europe;Elsevier Ltd.;2019-2021;"Decision Sciences (miscellaneous) (Q1); Health Informatics (Q1); Health Information Management (Q1); Medicine (miscellaneous) (Q1)"
16;16733;IEEE Transactions on Medical Imaging;journal;02780062, 1558254X;2.322;Q1;233;390;738;16044;7942;734;11.43;41.14;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1982-2021;"Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Radiological and Ultrasound Technology (Q1); Software (Q1)"
17;14000156196;International Journal of Sports Physiology and Performance;journal;15550265, 15550273;2.278;Q1;76;227;660;6225;2685;629;3.36;27.42;United States;Northern America;Human Kinetics Publishers Inc.;2006-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
18;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.277;Q1;172;564;1571;12734;3997;885;2.33;22.58;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
19;25545;Diabetes Technology and Therapeutics;journal;15209156, 15578593;2.142;Q1;91;144;416;3823;1728;358;4.35;26.55;United States;Northern America;Mary Ann Liebert Inc.;1999-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1)"
20;16101;Human Brain Mapping;journal;10659471, 10970193;2.005;Q1;199;362;1188;27561;5845;1180;4.39;76.14;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
21;14231;Statistical Methods in Medical Research;journal;14770334, 09622802;1.952;Q1;91;244;676;8301;1819;661;2.57;34.02;United Kingdom;Western Europe;SAGE Publications Ltd;1992-2021;"Epidemiology (Q1); Health Information Management (Q1); Statistics and Probability (Q1)"
22;19842;Exercise and Sport Sciences Reviews;journal;15383008, 00916331;1.945;Q1;107;27;117;1782;594;92;4.82;66;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1973-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
23;19890;Knee Surgery, Sports Traumatology, Arthroscopy;journal;09422056, 14337347;1.806;Q1;134;488;1506;16408;5249;1445;3.34;33.62;Germany;Western Europe;Springer Verlag;1993-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
24;23478;Journal of Physiology;journal;00223751, 14697793;1.802;Q1;249;520;1697;22315;5828;1357;3.04;42.91;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
25;36099;Archives of Pathology and Laboratory Medicine;journal;00039985;1.79;Q1;125;198;644;6797;2564;523;3.82;34.33;United States;Northern America;College of American Pathologists;1973-2021;"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
26;21723;Journal of Shoulder and Elbow Surgery;journal;15326500, 10582746;1.787;Q1;152;418;1150;12835;3800;1084;3.02;30.71;United States;Northern America;Mosby Inc.;1992-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
27;21100414801;Current protocols in mouse biology;journal;21612617;1.77;-;19;16;42;407;134;42;2.4;25.44;United States;Northern America;"John Wiley &amp; Sons Inc.";2014-2020;Medicine (miscellaneous) (Q1)
28;19874;Journal of Science and Medicine in Sport;journal;18781861, 14402440;1.724;Q1;108;206;716;6332;2809;662;3.65;30.74;Netherlands;Western Europe;Elsevier BV;1998-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
29;21472;Journal of Teaching in Physical Education;journal;02735024, 15432769;1.706;Q1;61;60;119;2886;465;113;3.95;48.1;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
30;19894;Medicine and Science in Sports and Exercise;journal;15300315, 01959131;1.703;Q1;238;322;955;11363;4079;887;4.24;35.29;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1969-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
31;19700187632;Physical Education and Sport Pedagogy;journal;17408989, 17425786;1.669;Q1;42;52;132;2523;607;132;4.82;48.52;United Kingdom;Western Europe;Taylor and Francis Ltd.;2010-2021;"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
32;13068;Spine;journal;03622436, 15281159;1.657;Q1;266;510;1456;9163;4534;1354;2.98;17.97;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1976-2021;"Neurology (clinical) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
33;22609;Journal of Learning Disabilities;journal;15384780, 00222194;1.635;Q1;96;37;149;2010;443;142;2.45;54.32;United States;Northern America;SAGE Publications Inc.;1973-2021;"Education (Q1); Health Professions (miscellaneous) (Q1); Health (social science) (Q1)"
34;22481;Journal of Phonetics;journal;00954470, 10958576;1.615;Q1;87;24;158;1682;489;158;3.14;70.08;United States;Northern America;Academic Press Inc.;1995-2021;"Linguistics and Language (Q1); Speech and Hearing (Q1)"
35;19700176802;Journal of Physiotherapy;journal;18369553, 18369561;1.615;Q1;75;91;253;1670;603;93;1.93;18.35;Australia;Pacific Region;Australian Physiotherapy Association;2010-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
36;13679;Ear and Hearing;journal;15384667, 01960202;1.577;Q1;115;177;418;7885;1251;401;2.81;44.55;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1980-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
37;20346;Scandinavian Journal of Medicine and Science in Sports;journal;16000838, 09057188;1.575;Q1;123;271;738;11076;2920;707;3.69;40.87;Denmark;Western Europe;Blackwell Munksgaard;1991-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
38;19889;Journal of Strength and Conditioning Research;journal;10648011, 15334287;1.569;Q1;140;429;1264;2956;3863;1232;2.77;6.89;United States;Northern America;NSCA National Strength and Conditioning Association;1987-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
39;12100156754;Sport Management Review;journal;14413523;1.566;Q1;63;72;140;5470;814;139;6.14;75.97;Netherlands;Western Europe;Elsevier BV;1998-2021;"Business and International Management (Q1); Management Science and Operations Research (Q1); Marketing (Q1); Organizational Behavior and Human Resource Management (Q1); Sports Science (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)"
40;38062;Exercise Immunology Review;journal;10775552;1.557;Q1;59;8;17;0;122;17;6.85;0;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Sports Science (Q1); Immunology (Q2)"
41;21100327967;Trends in hearing;journal;23312165;1.54;Q1;54;49;206;2612;653;203;2.86;53.31;United States;Northern America;SAGE Publications Inc.;2013-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
