Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;37.995;Q1;309;25;82;5272;4689;81;54;210.88;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;24004;Physiological Reviews;journal;15221210, 00319333;20.132;Q1;358;33;105;13974;3665;105;37.82;423.45;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
3;21315;Nature Immunology;journal;15292908, 15292916;15.02;-;403;235;583;8205;9724;464;16.7;34.91;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
4;20798;Immunity;journal;10974180, 10747613;14.294;Q1;417;174;466;7469;8309;463;16.7;42.93;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
5;18555;Journal of Cell Biology;journal;15408140, 00219525;11.551;Q1;394;467;1563;19883;17682;1512;10.71;42.58;United States;Northern America;Rockefeller University Press;1961-2021;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
6;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.404;-;256;27;86;7491;1628;86;15.26;277.44;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
7;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;11.335;Q1;182;36;102;1443;1880;66;20.31;40.08;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
8;21272;Journal of Experimental Medicine;journal;00221007, 15409538;10.93;Q1;462;362;1071;15572;16856;1003;14.99;43.02;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
9;21318;Nature Reviews Immunology;journal;14741741, 14741733;10.57;Q1;417;215;250;9070;2806;195;11.22;42.19;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
10;15847;New England Journal of Medicine;journal;00284793, 15334406;10.407;Q1;1079;1236;3173;17662;47794;1524;15.68;14.29;United States;Northern America;Massachussetts Medical Society;1945-2021;Medicine (miscellaneous) (Q1)
11;17435;EMBO Journal;journal;02614189, 14602075;10.214;Q1;405;622;2053;29054;22365;2053;10.7;46.71;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
12;12464;Nature Reviews Cancer;journal;1474175X, 14741768;10;Q1;462;167;224;8866;3297;206;14.72;53.09;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
13;18991;Nature Reviews Genetics;journal;14710056, 14710064;9.608;Q1;384;197;379;8192;4158;350;11.32;41.58;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
14;29093;Cancer Cell;journal;15356108, 18783686;9.46;Q1;359;136;133;5532;1892;129;14.23;40.68;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
15;21708;Annual Review of Genomics and Human Genetics;journal;15278204, 1545293X;9.343;Q1;121;15;54;2489;697;54;13.31;165.93;United States;Northern America;Annual Reviews Inc.;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
16;15819;Nature Medicine;journal;1546170X, 10788956;9.288;Q1;576;441;1435;8876;15672;869;10.62;20.13;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
17;19614;Annual Review of Microbiology;journal;00664227, 15453251;9.064;-;199;28;87;3431;1337;84;12.75;122.54;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
18;22657;Accounts of Chemical Research;journal;00014842, 15204898;8.708;Q1;415;104;334;5326;5334;325;14.76;51.21;United States;Northern America;American Chemical Society;1968-2021;"Chemistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
19;21100228547;JAMA Psychiatry;journal;21686238, 2168622X;7.94;Q1;380;132;465;6447;4656;321;8.22;48.84;United States;Northern America;American Medical Association;2013-2021;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
20;15870;Journal of Clinical Investigation;journal;00219738, 15588238;7.864;Q1;505;469;1301;19194;16616;1069;12.25;40.93;United States;Northern America;The American Society for Clinical Investigation;1945-2021;Medicine (miscellaneous) (Q1)
21;20151;Advances in Immunology;book series;00652776, 15578445;7.762;Q1;110;9;48;1675;568;39;9.53;186.11;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
22;26038;Endocrine Reviews;journal;19457189, 0163769X;7.583;Q1;283;37;118;9668;2324;115;17.64;261.3;United States;Northern America;The Endocrine Society;1980-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
23;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;7.506;Q1;104;12;27;0;488;27;19;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
24;18797;Current Opinion in Immunology;journal;09527915;7.175;Q1;199;111;335;5803;3722;288;11.03;52.28;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
25;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;7.149;Q1;148;20;66;0;1119;66;18.05;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
26;26555;Annual Review of Physical Chemistry;journal;0066426X, 15451593;6.876;-;174;19;70;2646;850;70;10.64;139.26;United States;Northern America;Annual Reviews Inc.;1975, 1983, 1985, 1988-2021;Physical and Theoretical Chemistry (Q1)
27;22214;Genome Research;journal;15495469, 10889051;6.795;Q1;305;306;658;11317;6008;584;8.96;36.98;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
28;21100213100;Medicine;journal;15788822, 03045412;6.715;Q1;5;0;0;0;0;0;0;0;Spain;Western Europe;Elsevier Doyma;2007-2021;Medicine (miscellaneous) (Q1)
29;80280;Biochimica et Biophysica Acta - Reviews on Cancer;journal;0304419X;6.667;Q1;144;10;65;1653;701;65;11.43;165.3;Netherlands;Western Europe;Elsevier;1974-2021;"Cancer Research (Q1); Genetics (Q1); Oncology (Q1)"
30;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;6.281;Q1;348;260;232;7253;1353;87;5.83;27.9;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
31;78518;Vital and health statistics. Series 13, Data from the National Health Survey;journal;00832006;6.27;Q1;30;1;7;28;76;7;10.6;28;United States;Northern America;U.S. National Center for Health Statistics;1977-2011;"Health Policy (Q1); Management Science and Operations Research (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
32;67530;Vital and health statistics. Series 11, Data from the National Health Survey;journal;00831980;6.126;Q1;13;0;2;0;26;2;13;0;United States;Northern America;U.S. National Center for Health Statistics;1964-1965, 1976-1984, 1986-1987, 1989-1990, 1992-1993, 1996, 1998-1999, 2002, 2005, 2007, 2009-2010, 2012-2013;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
33;21677;American Journal of Human Genetics;journal;15376605, 00029297;6.037;Q1;310;310;1057;10870;10790;969;10.79;35.06;United States;Northern America;Cell Press;1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
34;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;5.801;Q1;168;47;101;5033;1042;94;9.8;107.09;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
35;22581;Circulation;journal;00097322, 15244539;5.768;Q1;630;1402;4146;31734;39862;3536;9.38;22.63;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1950-2021;"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)"
36;29709;Reports on Progress in Physics;journal;13616633, 00344885;5.741;Q1;223;43;105;8195;917;105;8.51;190.58;United Kingdom;Western Europe;IOP Publishing Ltd.;1934-1942, 1944, 1947, 1949-2021;"Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
37;22266;Human Molecular Genetics;journal;14602083, 09646906;5.69;Q1;284;353;1004;17048;9335;1001;9.1;48.29;United Kingdom;Western Europe;Oxford University Press;1992-2021;"Genetics (Q1); Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
38;23063;Circulation Research;journal;00097330, 15244571;5.607;Q1;352;414;1242;14392;11115;1014;8.44;34.76;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1953-2021;"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)"
39;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;5.245;Q1;296;41;121;9435;1763;120;13.35;230.12;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
40;21365;Trends in Immunology;journal;14714906, 14714981;5.138;Q1;236;135;538;5321;3955;440;6.85;39.41;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
41;29949;Journal of Clinical Oncology;journal;15277755, 0732183X;5.044;Q1;574;856;1985;23653;20789;1585;10.11;27.63;United States;Northern America;American Society of Clinical Oncology;1983-2021;"Cancer Research (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
42;12459;Journal of the National Cancer Institute;journal;14602105, 00278874;5.004;Q1;367;483;1278;8453;8373;642;5.93;17.5;United Kingdom;Western Europe;Oxford University Press;1940-2021;"Cancer Research (Q1); Oncology (Q1)"
43;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;4.974;Q1;223;41;93;6660;951;88;10.3;162.44;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
44;20810;Immunological Reviews;journal;01052896, 1600065X;4.771;Q1;234;93;326;10313;2699;323;7.61;110.89;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
45;28690;Advances in Cancer Research;journal;0065230X;4.758;Q1;98;23;57;4131;457;57;8.17;179.61;United States;Northern America;Academic Press Inc.;1953-1956, 1958, 1961-1965, 1967-2021;"Cancer Research (Q1); Oncology (Q1)"
46;12600154733;National Health Statistics Reports;journal;23328363, 21648344;4.736;Q1;76;5;12;0;122;12;9.4;0;United States;Northern America;U.S. National Center for Health Statistics;2008-2021;Public Health, Environmental and Occupational Health (Q1)
47;22401;Journal of the American College of Cardiology;journal;15583597, 07351097;4.605;Q1;451;771;2019;21262;14387;1676;6.92;27.58;United States;Northern America;Elsevier USA;1983-2021;Cardiology and Cardiovascular Medicine (Q1)
48;85291;JAMA - Journal of the American Medical Association;journal;15383598, 00987484, 00029955;4.602;Q1;709;1129;3848;19443;28329;2613;7.99;17.22;United States;Northern America;American Medical Association;1883-2021;Medicine (miscellaneous) (Q1)
49;27498;Annual Review of Medicine;journal;1545326X, 00664219;4.548;Q1;165;31;96;2530;1170;96;12.95;81.61;United States;Northern America;Annual Reviews Inc.;1950-1958, 1960-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
50;17664;American Journal of Psychiatry;journal;0002953X, 15357228;4.518;Q1;366;403;1397;11047;8499;962;5.69;27.41;United States;Northern America;American Psychiatric Association;1945-2021;Psychiatry and Mental Health (Q1)
51;29183;Cancer Research;journal;00085472, 15387445;4.505;Q1;466;1312;3610;52208;33740;3577;8.94;39.79;United States;Northern America;American Association for Cancer Research Inc.;1941-2021;"Cancer Research (Q1); Oncology (Q1)"
52;14351;Brain Research Reviews;journal;01650173, 18726321;4.449;Q1;202;48;232;8932;2118;229;7.73;186.08;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
53;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.431;Q1;166;19;73;1902;764;70;10.04;100.11;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
54;21275;Journal of Immunology;journal;15506606, 00221767;4.409;-;387;1615;5215;74348;38952;5213;7.13;46.04;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
55;21359;Seminars in Immunology;journal;10445323, 10963618;4.329;Q1;131;40;174;2483;919;143;5.11;62.08;United States;Northern America;Academic Press Inc.;1989-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
56;18000;American Journal of Respiratory and Critical Care Medicine;journal;1073449X, 15354970;4.295;Q1;390;550;2128;19451;15877;1835;7.74;35.37;United States;Northern America;American Thoracic Society;1991, 1994-2021;"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)"
57;14317;Brain;journal;14602156, 00068950;4.229;Q1;351;244;662;12321;5836;619;8.23;50.5;United Kingdom;Western Europe;Oxford University Press;1878-1915, 1917-2021;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
58;26574;Annals of Internal Medicine;journal;15393704, 00034819;4.143;Q1;403;607;1501;11551;8973;941;5.77;19.03;United States;Northern America;American College of Physicians;1945-2021;"Internal Medicine (Q1); Medicine (miscellaneous) (Q1)"
59;19669;Current Opinion in Microbiology;journal;18790364, 13695274;4.135;Q1;185;100;303;4359;1941;271;6.6;43.59;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
60;14179;Annals of Neurology;journal;15318249, 03645134;4.06;Q1;308;317;916;10010;6395;711;6.73;31.58;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
61;25487;Diabetes;journal;00121797;4.046;Q1;345;408;1308;16043;10926;1304;8.16;39.32;United States;Northern America;American Diabetes Association Inc.;1952-2021;"Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
62;19684;Criminology;journal;17459125, 00111384;4.037;Q1;147;50;110;3072;415;109;3.28;61.44;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
63;14151;Molecular and Cellular Proteomics;journal;15359476, 15359484;3.962;Q1;196;75;79;548;611;78;7.73;7.31;United States;Northern America;Elsevier BV;2002-2021;"Analytical Chemistry (Q1); Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
64;22141;Genes to Cells;journal;13652443, 13569597;3.833;Q1;118;84;286;3599;1267;286;4.5;42.85;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1996-2021;"Cell Biology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
65;21100228546;JAMA Internal Medicine;journal;21686114, 21686106;3.803;Q1;358;443;1446;12791;8734;943;5.32;28.87;United States;Northern America;American Medical Association;2013-2021;Internal Medicine (Q1)
66;20093;Vital and health statistics. Series 21, Data on natality, marriage, and divorce;journal;10577629;3.731;Q1;4;0;1;0;12;1;0;0;United States;Northern America;U.S. Department of Health and Human Services;1992, 1994-1997, 2000, 2006;Medicine (miscellaneous) (Q1)
67;15048;FASEB Journal;journal;15306860, 08926638;3.706;Q1;287;473;1136;7269;8190;1130;6.92;15.37;United States;Northern America;"John Wiley &amp; Sons Inc.";1987-2021;"Biochemistry (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
68;22466;Arteriosclerosis, Thrombosis, and Vascular Biology;journal;10795642, 15244636;3.551;Q1;279;381;1106;15171;7585;988;6.39;39.82;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;Cardiology and Cardiovascular Medicine (Q1)
