Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16801;Annual Review of Biochemistry;journal;15454509, 00664154;34.376;Q1;305;33;91;4786;3281;91;33.64;145.03;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
2;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;28.665;Q1;226;25;89;3482;2487;86;24.61;139.28;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;25.228;Q1;814;544;1380;18829;30674;1288;21.11;34.61;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;21706;Annual Review of Genetics;journal;15452948, 00664197;20.418;Q1;189;22;71;2723;1589;71;19.7;123.77;United States;Northern America;Annual Reviews Inc.;1970-2020;Genetics (Q1)
5;24004;Physiological Reviews;journal;15221210, 00319333;19.714;Q1;358;33;100;16153;3714;100;33.12;489.48;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
6;18990;Nature Genetics;journal;10614036, 15461718;17.931;Q1;597;307;894;7439;16339;781;18.3;24.23;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
7;22126;Genes and Development;journal;15495477, 08909369;17.565;Q1;453;299;875;16994;13746;874;14.38;56.84;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
8;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;15.614;Q1;452;191;589;9136;8524;549;14.85;47.83;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
9;19014;Nature Cell Biology;journal;14764679, 14657392;15.461;Q1;384;229;693;6238;7930;545;11.42;27.24;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
10;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;15.261;Q1;163;22;59;1973;1055;58;18.03;89.68;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
