Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2000);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;11.381;Q1;163;20;54;2080;772;53;16.16;104;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
2;26556;Catalysis Reviews - Science and Engineering;journal;15205703, 01614940;6.758;Q1;105;10;25;2164;247;25;8.69;216.4;United States;Northern America;Taylor and Francis Ltd.;1968-1972, 1974-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
3;31446;Catalysis reviews;journal;03602451;4.835;Q1;0;0;0;0;0;0;0;0;United States;Northern America;Dekker;1980-1991;"Catalysis (Q1); Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
4;22687;Angewandte Chemie - International Edition;journal;14337851, 15213773;3.852;Q1;579;1029;2257;43551;14148;2253;6.48;42.32;United Kingdom;Western Europe;John Wiley and Sons Ltd;1962-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
5;22680;Journal of the American Chemical Society;journal;15205126, 00027863;3.589;Q1;644;2270;6416;98073;38825;5035;6.15;43.2;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
6;23392;Chemistry - A European Journal;journal;15213765, 09476539;2.985;-;254;529;966;28421;4272;964;4.3;53.73;Germany;Western Europe;Wiley-VCH Verlag;1995-2021;Chemistry (miscellaneous) (Q1)
7;26532;Advances in Catalysis;book series;03600564;2.832;Q1;57;8;17;1357;75;10;4.41;169.63;United States;Northern America;Academic Press Inc.;1948, 1950-1960, 1962-1963, 1965-1970, 1972-1973, 1975-1977, 1979-1983, 1985-1987, 1989-1990, 1992-1994, 1996, 1998-2002, 2004, 2006-2007, 2009-2020;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
8;26947;Journal of Catalysis;journal;10902694, 00219517;2.756;Q1;253;364;1156;12986;4133;1147;3.45;35.68;United States;Northern America;Academic Press Inc.;1962-2021;"Catalysis (Q1); Physical and Theoretical Chemistry (Q1)"
9;16115;Nature Biotechnology;journal;15461696, 10870156;2.732;Q1;463;438;1505;6020;5331;972;3.7;13.74;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
10;28623;Combustion and Flame;journal;00102180;2.682;Q1;190;184;534;5572;1487;530;2.75;30.28;United States;Northern America;Elsevier Inc.;1957-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Physics and Astronomy (miscellaneous) (Q1)"
11;29210;Physics of Fluids;journal;10706631, 10897666;2.629;-;186;318;1097;8213;1874;1092;1.61;25.83;United States;Northern America;American Institute of Physics;1958-1988, 1994-2021;Condensed Matter Physics (Q1)
12;16343;Applied Catalysis B: Environmental;journal;18733883, 09263373;2.613;Q1;274;130;354;3703;1152;340;3.25;28.48;Netherlands;Western Europe;Elsevier;1992-2022;"Catalysis (Q1); Environmental Science (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
13;26960;Advances in Chemical Physics;book series;00652385;2.538;Q1;81;29;119;3726;455;119;4.09;128.48;United States;Northern America;"John Wiley &amp; Sons Inc.";1996-2014;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Bioengineering (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
14;21971;Topics in Catalysis;journal;15729028, 10225528;2.461;Q1;116;141;122;5299;484;120;3.15;37.58;Netherlands;Western Europe;Springer Netherlands;1994-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
15;17905;Yeast;journal;10970061, 0749503X;2.381;Q1;106;167;429;5496;1212;427;2.84;32.91;United Kingdom;Western Europe;John Wiley and Sons Ltd;1985-2021;"Applied Microbiology and Biotechnology (Q1); Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
16;13711;Combustion Theory and Modelling;journal;13647830, 17413559;2.308;Q1;64;29;92;723;196;92;1.82;24.93;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Modeling and Simulation (Q1); Physics and Astronomy (miscellaneous) (Q1)"
17;16146;Trends in Biotechnology;journal;01677799, 18793096;2.2;Q1;231;120;313;3214;1512;288;4.9;26.78;United Kingdom;Western Europe;Elsevier Ltd.;1983-2021;"Bioengineering (Q1); Biotechnology (Q1)"
18;15579;Current Opinion in Biotechnology;journal;18790429, 09581669;2.174;Q1;214;102;319;4114;1423;286;4.33;40.33;United Kingdom;Western Europe;Elsevier Ltd.;1990-2022;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1)"
19;12878;Chemistry of Materials;journal;15205002, 08974756;2.169;Q1;393;577;1518;14746;5535;1518;3.49;25.56;United States;Northern America;American Chemical Society;1989-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1)"
20;38399;Journal of Microcolumn Separations;journal;10407685;1.98;Q1;43;74;210;1818;591;210;2.56;24.57;United Kingdom;Western Europe;John Wiley and Sons Ltd;1989-2001;"Filtration and Separation (Q1); Mechanical Engineering (Q1)"
21;22781;Chemical Communications;journal;1364548X, 13597345;1.953;Q2;348;1154;3606;22879;11900;3604;3.45;19.83;United Kingdom;Western Europe;Royal Society of Chemistry;1965-1968, 1996-2021;"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1); Catalysis (Q2)"
22;16275;AICHE Journal;journal;00011541, 15475905;1.925;Q1;173;243;846;6859;1578;836;1.74;28.23;United States;Northern America;Wiley-Blackwell;1955-2021;"Biotechnology (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q1)"
23;20327;Experiments in Fluids;journal;14321114, 07234864;1.913;Q1;128;139;342;2920;436;342;1.14;21.01;Germany;Western Europe;Springer Verlag;1983-2021;"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)"
24;27476;Critical Reviews in Solid State and Materials Sciences;journal;15476561, 10408436;1.829;Q1;64;5;18;771;43;18;1.17;154.2;United Kingdom;Western Europe;Taylor and Francis Ltd.;1977-1984, 1986-2021;"Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Physical and Theoretical Chemistry (Q1)"
25;17987;International Journal of Robust and Nonlinear Control;journal;10498923, 10991239;1.786;Q1;111;70;203;1636;201;203;0.89;23.37;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Aerospace Engineering (Q1); Biomedical Engineering (Q1); Chemical Engineering (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1)"
