Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;58530;National Vital Statistics Reports;journal;15518922, 15518930;12.607;Q1;110;6;24;0;729;24;31.88;0;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
2;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;11.199;Q1;148;10;44;437;1490;44;39.88;43.7;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
3;12481;Journal of Engineering Education;journal;10694730, 21689830;9.256;Q1;113;49;110;1692;702;95;4.31;34.53;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
4;16036;Administrative Science Quarterly;journal;00018392, 19303815;8.877;Q1;191;23;55;2040;353;49;4.32;88.7;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
5;39139;International Organization;journal;15315088, 00208183;6.798;Q1;151;24;95;1338;536;92;4.23;55.75;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;30039;Journal of Personality and Social Psychology;journal;00223514;6.096;Q1;392;162;412;11192;2977;412;5.94;69.09;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
7;145558;Political Analysis;journal;10471987, 14764989;5.846;Q1;73;29;81;907;285;73;4.23;31.28;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
8;16929;American Sociological Review;journal;00031224, 19398271;5.634;Q1;208;45;140;3606;774;127;4.35;80.13;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
9;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;5.615;Q1;104;16;37;0;688;37;20.54;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
10;15555;American Journal of Political Science;journal;00925853, 15405907;4.977;Q1;180;59;186;3115;666;186;3.02;52.8;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
11;24204;Review of Economics and Statistics;journal;00346535, 15309142;4.719;Q1;177;61;183;2171;615;183;2.79;35.59;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
12;13357;Journal of the Learning Sciences;journal;10508406, 15327809;4.592;Q1;99;15;49;1040;257;47;4.17;69.33;United States;Northern America;Routledge;1991-1992, 1994-2021;"Developmental and Educational Psychology (Q1); Education (Q1)"
13;15557;American Political Science Review;journal;15375943, 00030554;4.473;Q1;182;39;162;1811;625;157;2.36;46.44;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
14;16926;American Journal of Sociology;journal;00029602, 15375390;4.461;Q1;191;46;116;4244;567;112;3.31;92.26;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
15;16512;Review of Educational Research;journal;00346543, 19351046;4.338;Q1;163;29;55;3729;408;51;6.08;128.59;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
16;15107;IEEE Transactions on Information Theory;journal;00189448, 15579654;3.849;Q1;279;473;1254;11998;7145;1251;5.04;25.37;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1963-2021;"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)"
17;29432;American Educational Research Journal;journal;00028312, 19351011;3.751;Q1;130;38;74;2612;317;73;3.15;68.74;United States;Northern America;SAGE Publications Ltd;1978, 1982, 1986, 1996-2021;Education (Q1)
18;19684;Criminology;journal;17459125, 00111384;3.675;Q1;147;33;96;2274;335;95;2.61;68.91;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
