Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;10.106;Q1;348;237;671;6857;7201;314;8.94;28.93;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;9.472;Q1;241;18;84;6360;1882;83;19.5;353.33;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;4700152457;Nano Today;journal;17480132;7.191;Q1;155;46;184;6310;2530;134;13.45;137.17;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
4;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;6.718;Q1;210;28;91;3720;1255;90;13.88;132.86;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
5;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;4.794;Q1;225;95;272;7600;2758;225;9.84;80;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;4.09;Q1;331;155;508;26594;6890;464;12.96;171.57;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
7;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;4.072;Q1;211;142;357;25171;3958;356;10.46;177.26;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
8;12611;Drug Resistance Updates;journal;13687646, 15322084;3.986;Q1;119;17;62;2472;752;62;12.32;145.41;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
9;26371;Natural Product Reports;journal;02650568, 14604752;3.918;Q1;188;60;246;11057;2544;239;10.23;184.28;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
10;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.388;Q1;233;280;923;33898;6315;909;6.9;121.06;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
11;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;3.327;Q1;227;276;954;16185;5849;905;6.03;58.64;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
12;21100456838;Cell Chemical Biology;journal;24519448, 24519456;3.174;Q1;190;177;550;8050;2997;530;4.68;45.48;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
13;12455;Molecular Therapy;journal;15250024, 15250016;3.141;Q1;185;258;687;11648;4004;562;5.73;45.15;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
14;21100853576;Bulletin of Faculty of Pharmacy, Cairo University;journal;11100931;3.075;Q1;1;0;1;0;18;1;0;0;Egypt;Africa/Middle East;;;"Pharmaceutical Science (Q1); Pharmacy (Q1)"
15;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.895;Q1;134;38;109;9057;1071;108;8.57;238.34;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
16;21100466864;Journal for ImmunoTherapy of Cancer;journal;20511426;2.798;Q1;80;96;215;3910;1314;193;5.85;40.73;United Kingdom;Western Europe;BMJ Publishing Group;2013-2021;"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
17;21100777378;Therapeutic Advances in Vaccines;journal;20510136;2.769;Q1;5;0;6;0;61;6;0;0;United Kingdom;Western Europe;;;"Drug Discovery (Q1); Immunology (Q1); Immunology and Allergy (Q1); Oncology (Q1); Pharmacology (medical) (Q1)"
18;19700178100;Nanotechnology, Science and Applications;journal;11778903;2.723;Q1;30;15;16;689;243;16;13.5;45.93;New Zealand;Pacific Region;Dove Medical Press Limited;2010-2012, 2014-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
19;23010;Journal of Controlled Release;journal;18734995, 01683659;2.684;Q1;282;504;1565;34558;13151;1477;7.73;68.57;Netherlands;Western Europe;Elsevier;1984-2021;Pharmaceutical Science (Q1)
20;18148;Pain;journal;18726623, 03043959;2.671;Q1;269;324;1083;15671;5315;851;4.74;48.37;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
21;20084;British Journal of Pharmacology;journal;14765381, 00071188;2.603;Q1;223;348;1124;32427;6910;1101;6.57;93.18;United States;Northern America;Wiley-Blackwell;1965-2021;Pharmacology (Q1)
22;11900154404;PLoS Neglected Tropical Diseases;journal;19352727, 19352735;2.589;Q1;143;896;2463;43067;11876;2423;4.6;48.07;United States;Northern America;Public Library of Science;2007-2021;"Infectious Diseases (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
23;23041;Journal of Medicinal Chemistry;journal;00222623, 15204804;2.567;Q1;276;685;2207;36560;14523;2194;6.42;53.37;United States;Northern America;American Chemical Society;1959-1961, 1963-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
24;5100155080;Neurotherapeutics;journal;19337213;2.53;Q1;122;97;234;8875;1410;216;5.54;91.49;United States;Northern America;Springer New York;2007-2021;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
