Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;15.185;Q1;1159;2459;7532;36005;100090;4873;20.64;14,64;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;11.897;Q1;1124;2382;7064;34567;87386;4835;18.47;14,51;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.025;Q1;737;4234;11313;151256;112380;10117;10.43;35,72;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;10600153309;PLoS ONE;journal;19326203;2.614;-;300;4390;4089;203167;19220;4079;4.68;46,28;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
5;23697;Science Progress;journal;20477163, 00368504;0.851;Q1;33;27;36;581;50;35;1.56;21,52;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2020;Multidisciplinary (Q1)
6;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.682;Q1;95;259;809;6670;1060;805;1.10;25,75;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
7;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.677;Q1;19;28;52;908;100;50;2.19;32,43;Germany;Western Europe;Springer Open;2006-2017;"Computer Science (miscellaneous) (Q1); Multidisciplinary (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computational Mathematics (Q2); Computer Science Applications (Q2); Medicine (miscellaneous) (Q2); Signal Processing (Q2); Statistics and Probability (Q3)"
8;27733;Latin American Research Review;journal;00238791, 15424278;0.583;-;45;27;70;1202;85;63;1.20;44,52;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q1); Sociology and Political Science (Q2)"
9;24197;Scientific American;journal;00368733;0.455;Q1;88;305;997;20;701;532;1.36;0,07;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2018;Multidisciplinary (Q1)
10;22251;Pacific Science;journal;15346188, 00308870;0.439;Q1;40;42;132;2392;129;129;0.98;56,95;United States;Northern America;University of Hawaii Press;1979-2019;Multidisciplinary (Q1)
