Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;36.369;Q1;309;24;84;4102;4436;84;48.07;170.92;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;20798;Immunity;journal;10974180, 10747613;17.135;Q1;417;168;462;8231;9541;460;19.11;48.99;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
3;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;15.832;-;256;26;118;5784;2607;118;18.64;222.46;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
4;24004;Physiological Reviews;journal;15221210, 00319333;13.59;Q1;358;43;110;19428;3029;110;26.83;451.81;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;17435;EMBO Journal;journal;02614189, 14602075;11.787;Q1;405;702;2048;34303;27040;2048;12.35;48.86;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
6;18555;Journal of Cell Biology;journal;15408140, 00219525;11.388;Q1;394;529;1585;24826;20401;1549;12.51;46.93;United States;Northern America;Rockefeller University Press;1961-2021;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
7;21272;Journal of Experimental Medicine;journal;00221007, 15409538;10.608;Q1;462;331;1273;14839;19887;1222;14.95;44.83;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
8;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;10.335;Q1;148;24;56;47;952;56;14.2;1.96;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
9;29709;Reports on Progress in Physics;journal;13616633, 00344885;9.267;Q1;223;34;90;6980;1047;90;10.12;205.29;United Kingdom;Western Europe;IOP Publishing Ltd.;1934-1942, 1944, 1947, 1949-2021;"Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
10;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;9.125;Q1;182;34;100;1316;1587;72;18.94;38.71;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
11;21315;Nature Immunology;journal;15292908, 15292916;8.961;-;403;236;113;8325;1195;107;10.58;35.28;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
12;15847;New England Journal of Medicine;journal;00284793, 15334406;8.571;Q1;1079;1016;3454;17628;40725;1673;11.43;17.35;United States;Northern America;Massachussetts Medical Society;1945-2021;Medicine (miscellaneous) (Q1)
13;20151;Advances in Immunology;book series;00652776, 15578445;8.552;Q1;110;28;62;6725;871;62;14.2;240.18;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
