Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19700180533;International journal of oral science;journal;20493169, 16742818;3.370;Q1;51;43;102;3347;2008;101;26.22;77.84;China;Asiatic Region;Sichuan University Press;2009-2021;Dentistry (miscellaneous) (Q1)
2;22913;Periodontology 2000;journal;09066713, 16000757;2.756;Q1;132;51;142;7638;1725;141;12.36;149.76;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
3;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.701;Q1;159;159;475;6813;4086;472;6.87;42.85;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
4;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.093;Q1;171;158;418;6634;2752;414;4.78;41.99;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
5;26173;Journal of Periodontology;journal;00223492, 19433670;1.947;Q1;164;245;501;10621;3926;476;5.24;43.35;United States;Northern America;"John Wiley &amp; Sons Inc.";1945-1951, 1965-2021;Periodontics (Q1)
6;25684;Journal of Dental Research;journal;00220345;1.787;Q1;192;196;574;7198;4331;518;7.35;36.72;United States;Northern America;SAGE Publications Inc.;1919-1924, 1927-1935, 1937-2021;Dentistry (miscellaneous) (Q1)
7;25610;International Endodontic Journal;journal;13652591, 01432885;1.645;Q1;127;211;519;9625;2809;476;5.08;45.62;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
8;25688;Journal of Endodontics;journal;00992399, 18783554;1.599;Q1;160;241;770;7784;3700;739;4.21;32.30;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
9;12628;Oral Oncology;journal;18790593, 13688375;1.421;Q1;121;432;1063;11788;4623;752;4.08;27.29;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Cancer Research (Q1); Oncology (Q1); Oral Surgery (Q1)"
10;25026;European Journal of Orthodontics;journal;14602210, 01415387;1.366;Q1;88;95;248;3445;765;238;2.87;36.26;United Kingdom;Western Europe;Oxford University Press;1979-2021;Orthodontics (Q1)
11;24936;Dental Materials;journal;01095641, 18790097;1.341;Q1;159;219;597;10846;3756;592;5.65;49.53;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
12;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.320;Q1;90;91;371;3547;1814;364;4.11;38.98;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
13;16700154701;Journal of Prosthodontic Research;journal;22124632, 18831958;1.234;Q1;44;88;233;3358;1191;226;4.35;38.16;Japan;Asiatic Region;Japan Prosthodontic Society;2009-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
14;26150;Journal of Evidence-Based Dental Practice;journal;15323382, 15323390;1.209;Q1;33;72;181;1790;406;64;2.27;24.86;United States;Northern America;Mosby Inc.;2001-2021;Dentistry (miscellaneous) (Q1)
15;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;18784119, 10105182;1.197;Q1;82;158;740;5305;2273;738;3.29;33.58;United States;Northern America;Churchill Livingstone;1987-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
16;24291;Angle Orthodontist;journal;00033219;1.187;Q1;91;117;369;2389;980;319;2.34;20.42;United States;Northern America;Allen Press Inc.;1945, 1950-1951, 1960-1961, 1965-2021;"Medicine (miscellaneous) (Q1); Orthodontics (Q1)"
17;21100208066;Journal of Oral Microbiology;journal;20002297;1.154;Q1;45;52;136;2718;769;129;5.77;52.27;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2021;"Dentistry (miscellaneous) (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
18;91796;Progress in Orthodontics;journal;17237785;1.142;Q1;35;50;136;1810;702;135;5.43;36.20;Germany;Western Europe;Springer Verlag;2003-2021;Orthodontics (Q1)
19;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;1.117;Q1;129;351;882;7526;1633;536;1.55;21.44;United States;Northern America;Mosby Inc.;1986-2021;Orthodontics (Q1)
20;25686;Journal of Dentistry;journal;03005712;1.114;Q1;124;238;540;9882;2703;536;4.67;41.52;Netherlands;Western Europe;Elsevier BV;1972-2021;Dentistry (miscellaneous) (Q1)
21;21100910936;International journal of oral implantology (New Malden, London, England);journal;26316420, 26316439;1.112;Q1;50;29;124;1400;384;109;2.66;48.28;United States;Northern America;Quintessence Publishing Company;2019-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
22;26175;Journal of Prosthetic Dentistry;journal;00223913, 10976841;1.110;Q1;136;687;961;21258;4200;941;4.17;30.94;United States;Northern America;Mosby Inc.;1951-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
23;24958;Dental Traumatology;journal;16009657, 16004469;1.042;Q1;86;104;199;3298;841;194;4.23;31.71;Denmark;Western Europe;Blackwell Munksgaard;1985-1995, 1999-2021;Oral Surgery (Q1)
24;24388;Caries Research;journal;00086568, 1421976X;0.981;Q1;105;61;192;2171;771;189;3.62;35.59;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
25;19600161903;Molecular Oral Microbiology;journal;20411006, 20411014;0.976;Q1;82;31;93;1948;379;92;4.06;62.84;United States;Northern America;American Journal of Nursing Company;2010-2021;"Dentistry (miscellaneous) (Q1); Immunology (Q2); Microbiology (Q2); Microbiology (medical) (Q2)"
26;25629;International Journal of Oral and Maxillofacial Surgery;journal;09015027;0.975;Q1;105;309;697;8342;2120;653;2.93;27.00;United States;Northern America;Churchill Livingstone;1986-2021;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
27;26171;Journal of Periodontal Research;journal;16000765, 00223484;0.962;Q2;89;117;279;5991;1238;277;4.06;51.21;Denmark;Western Europe;Blackwell Munksgaard;1946-1951, 1966-2021;Periodontics (Q2)
